rl	V(vout)	-I(Rl)
5.140000000099935e+000	2.007116e+000	3.904895e-001
5.150000000099935e+000	2.007070e+000	3.897224e-001
5.160000000099934e+000	2.007116e+000	3.889760e-001
5.170000000099934e+000	2.007116e+000	3.882236e-001
5.180000000099934e+000	2.007116e+000	3.874742e-001
5.190000000099934e+000	2.007116e+000	3.867276e-001
5.200000000099934e+000	2.007116e+000	3.859839e-001
5.210000000099933e+000	2.007117e+000	3.852431e-001
5.220000000099933e+000	2.007117e+000	3.845051e-001
5.230000000099933e+000	2.007117e+000	3.837699e-001
5.240000000099933e+000	2.007117e+000	3.830375e-001
5.250000000099933e+000	2.007117e+000	3.823079e-001
5.260000000099932e+000	2.007117e+000	3.815811e-001
5.270000000099932e+000	2.007117e+000	3.808571e-001
5.280000000099932e+000	2.007117e+000	3.801358e-001
5.290000000099932e+000	2.007060e+000	3.794065e-001
5.300000000099931e+000	2.007117e+000	3.787013e-001
5.310000000099931e+000	2.007117e+000	3.779881e-001
5.320000000099931e+000	2.007117e+000	3.772776e-001
5.330000000099931e+000	2.007117e+000	3.765698e-001
5.340000000099931e+000	2.007117e+000	3.758647e-001
5.350000000099930e+000	2.007117e+000	3.751621e-001
5.360000000099930e+000	2.007117e+000	3.744622e-001
5.370000000099930e+000	2.007117e+000	3.737649e-001
5.380000000099930e+000	2.007118e+000	3.730702e-001
5.390000000099930e+000	2.007118e+000	3.723780e-001
5.400000000099929e+000	2.007118e+000	3.716884e-001
5.410000000099929e+000	2.007118e+000	3.710014e-001
5.420000000099929e+000	2.007118e+000	3.703169e-001
5.430000000099929e+000	2.007118e+000	3.696349e-001
5.440000000099929e+000	2.007118e+000	3.689555e-001
5.450000000099928e+000	2.007118e+000	3.682785e-001
5.460000000099928e+000	2.007118e+000	3.676040e-001
5.470000000099928e+000	2.007118e+000	3.669320e-001
5.480000000099928e+000	2.007059e+000	3.662517e-001
5.490000000099927e+000	2.007118e+000	3.655953e-001
5.500000000099927e+000	2.007118e+000	3.649306e-001
5.510000000099927e+000	2.007118e+000	3.642683e-001
5.520000000099927e+000	2.007118e+000	3.636084e-001
5.530000000099927e+000	2.007118e+000	3.629509e-001
5.540000000099926e+000	2.007118e+000	3.622957e-001
5.550000000099926e+000	2.007118e+000	3.616429e-001
5.560000000099926e+000	2.007118e+000	3.609925e-001
5.570000000099926e+000	2.007118e+000	3.603444e-001
5.580000000099926e+000	2.007118e+000	3.596987e-001
5.590000000099925e+000	2.007118e+000	3.590552e-001
5.600000000099925e+000	2.007118e+000	3.584140e-001
5.610000000099925e+000	2.007119e+000	3.577752e-001
5.620000000099925e+000	2.007119e+000	3.571385e-001
5.630000000099924e+000	2.007119e+000	3.565042e-001
5.640000000099924e+000	2.007119e+000	3.558721e-001
5.650000000099924e+000	2.007119e+000	3.552423e-001
5.660000000099924e+000	2.007119e+000	3.546146e-001
5.670000000099924e+000	2.007119e+000	3.539892e-001
5.680000000099923e+000	2.007119e+000	3.533660e-001
5.690000000099923e+000	2.007119e+000	3.527450e-001
5.700000000099923e+000	2.007119e+000	3.521262e-001
5.710000000099923e+000	2.007119e+000	3.515095e-001
5.720000000099923e+000	2.007119e+000	3.508950e-001
5.730000000099922e+000	2.007119e+000	3.502826e-001
5.740000000099922e+000	2.007119e+000	3.496723e-001
5.750000000099922e+000	2.007119e+000	3.490642e-001
5.760000000099922e+000	2.007119e+000	3.484582e-001
5.770000000099921e+000	2.007119e+000	3.478543e-001
5.780000000099921e+000	2.007119e+000	3.472525e-001
5.790000000099921e+000	2.007119e+000	3.466528e-001
5.800000000099921e+000	2.007120e+000	3.460551e-001
5.810000000099921e+000	2.007120e+000	3.454595e-001
5.820000000099920e+000	2.007120e+000	3.448659e-001
5.830000000099920e+000	2.007120e+000	3.442744e-001
5.840000000099920e+000	2.007120e+000	3.436849e-001
5.850000000099920e+000	2.007120e+000	3.430974e-001
5.860000000099920e+000	2.007120e+000	3.425119e-001
5.870000000099919e+000	2.007101e+000	3.419251e-001
5.880000000099919e+000	2.007120e+000	3.413469e-001
5.890000000099919e+000	2.007120e+000	3.407674e-001
5.900000000099919e+000	2.007120e+000	3.401898e-001
5.910000000099918e+000	2.007120e+000	3.396142e-001
5.920000000099918e+000	2.007120e+000	3.390405e-001
5.930000000099918e+000	2.007120e+000	3.384688e-001
5.940000000099918e+000	2.007120e+000	3.378990e-001
5.950000000099918e+000	2.007120e+000	3.373311e-001
5.960000000099917e+000	2.007120e+000	3.367651e-001
5.970000000099917e+000	2.007120e+000	3.362011e-001
5.980000000099917e+000	2.007120e+000	3.356389e-001
5.990000000099917e+000	2.007120e+000	3.350785e-001
6.000000000099917e+000	2.007120e+000	3.345201e-001
6.010000000099916e+000	2.007121e+000	3.339635e-001
6.020000000099916e+000	2.007114e+000	3.334076e-001
6.030000000099916e+000	2.007121e+000	3.328558e-001
6.040000000099916e+000	2.007121e+000	3.323047e-001
6.050000000099916e+000	2.007121e+000	3.317555e-001
6.060000000099915e+000	2.007121e+000	3.312081e-001
6.070000000099915e+000	2.007121e+000	3.306624e-001
6.080000000099915e+000	2.007121e+000	3.301186e-001
6.090000000099915e+000	2.007121e+000	3.295765e-001
6.100000000099914e+000	2.007121e+000	3.290362e-001
6.110000000099914e+000	2.007121e+000	3.284977e-001
6.120000000099914e+000	2.007121e+000	3.279609e-001
6.130000000099914e+000	2.007121e+000	3.274260e-001
6.140000000099914e+000	2.007121e+000	3.268927e-001
6.150000000099913e+000	2.007121e+000	3.263611e-001
6.160000000099913e+000	2.007121e+000	3.258314e-001
6.170000000099913e+000	2.007121e+000	3.253033e-001
6.180000000099913e+000	2.007121e+000	3.247769e-001
6.190000000099913e+000	2.007121e+000	3.242522e-001
6.200000000099912e+000	2.007121e+000	3.237292e-001
6.210000000099912e+000	2.007121e+000	3.232079e-001
6.220000000099912e+000	2.007121e+000	3.226883e-001
6.230000000099912e+000	2.007063e+000	3.221610e-001
6.240000000099911e+000	2.007116e+000	3.216532e-001
6.250000000099911e+000	2.007122e+000	3.211395e-001
6.260000000099911e+000	2.007122e+000	3.206264e-001
6.270000000099911e+000	2.007122e+000	3.201151e-001
6.280000000099911e+000	2.007122e+000	3.196054e-001
6.290000000099910e+000	2.007122e+000	3.190973e-001
6.300000000099910e+000	2.007122e+000	3.185908e-001
6.310000000099910e+000	2.007122e+000	3.180858e-001
6.320000000099910e+000	2.007122e+000	3.175826e-001
6.330000000099910e+000	2.007122e+000	3.170809e-001
6.340000000099909e+000	2.007122e+000	3.165807e-001
6.350000000099909e+000	2.007122e+000	3.160822e-001
6.360000000099909e+000	2.007122e+000	3.155852e-001
6.370000000099909e+000	2.007122e+000	3.150898e-001
6.380000000099908e+000	2.007122e+000	3.145959e-001
6.390000000099908e+000	2.007122e+000	3.141036e-001
6.400000000099908e+000	2.007122e+000	3.136128e-001
6.410000000099908e+000	2.007122e+000	3.131236e-001
6.420000000099908e+000	2.007122e+000	3.126359e-001
6.430000000099907e+000	2.007064e+000	3.121406e-001
6.440000000099907e+000	2.007122e+000	3.116650e-001
6.450000000099907e+000	2.007122e+000	3.111818e-001
6.460000000099907e+000	2.007123e+000	3.107001e-001
6.470000000099907e+000	2.007123e+000	3.102199e-001
6.480000000099906e+000	2.007123e+000	3.097411e-001
6.490000000099906e+000	2.007123e+000	3.092639e-001
6.500000000099906e+000	2.007123e+000	3.087881e-001
6.510000000099906e+000	2.007123e+000	3.083138e-001
6.520000000099905e+000	2.007123e+000	3.078409e-001
6.530000000099905e+000	2.007123e+000	3.073695e-001
6.540000000099905e+000	2.007123e+000	3.068995e-001
6.550000000099905e+000	2.007123e+000	3.064310e-001
6.560000000099905e+000	2.007123e+000	3.059638e-001
6.570000000099904e+000	2.007123e+000	3.054982e-001
6.580000000099904e+000	2.007123e+000	3.050339e-001
6.590000000099904e+000	2.007123e+000	3.045710e-001
6.600000000099904e+000	2.007064e+000	3.041007e-001
6.610000000099904e+000	2.007123e+000	3.036495e-001
6.620000000099903e+000	2.007123e+000	3.031908e-001
6.630000000099903e+000	2.007123e+000	3.027335e-001
6.640000000099903e+000	2.007123e+000	3.022776e-001
6.650000000099903e+000	2.007123e+000	3.018230e-001
6.660000000099903e+000	2.007123e+000	3.013698e-001
6.670000000099902e+000	2.007123e+000	3.009180e-001
6.680000000099902e+000	2.007123e+000	3.004676e-001
6.690000000099902e+000	2.007123e+000	3.000184e-001
6.700000000099902e+000	2.007123e+000	2.995706e-001
6.710000000099901e+000	2.007123e+000	2.991242e-001
6.720000000099901e+000	2.007123e+000	2.986791e-001
6.730000000099901e+000	2.007123e+000	2.982353e-001
6.740000000099901e+000	2.007123e+000	2.977928e-001
6.750000000099901e+000	2.007123e+000	2.973516e-001
6.760000000099900e+000	2.007123e+000	2.969118e-001
6.770000000099900e+000	2.007124e+000	2.964732e-001
6.780000000099900e+000	2.007124e+000	2.960359e-001
6.790000000099900e+000	2.007124e+000	2.955999e-001
6.800000000099900e+000	2.007124e+000	2.951652e-001
6.810000000099899e+000	2.007124e+000	2.947318e-001
6.820000000099899e+000	2.007124e+000	2.942997e-001
6.830000000099899e+000	2.007124e+000	2.938688e-001
6.840000000099899e+000	2.007124e+000	2.934391e-001
6.850000000099898e+000	2.007124e+000	2.930108e-001
6.860000000099898e+000	2.007124e+000	2.925837e-001
6.870000000099898e+000	2.007124e+000	2.921578e-001
6.880000000099898e+000	2.007124e+000	2.917331e-001
6.890000000099898e+000	2.007124e+000	2.913097e-001
6.900000000099897e+000	2.007124e+000	2.908875e-001
6.910000000099897e+000	2.007124e+000	2.904666e-001
6.920000000099897e+000	2.007124e+000	2.900468e-001
6.930000000099897e+000	2.007124e+000	2.896283e-001
6.940000000099897e+000	2.007124e+000	2.892110e-001
6.950000000099896e+000	2.007124e+000	2.887948e-001
6.960000000099896e+000	2.007124e+000	2.883799e-001
6.970000000099896e+000	2.007124e+000	2.879662e-001
6.980000000099896e+000	2.007124e+000	2.875536e-001
6.990000000099895e+000	2.007124e+000	2.871422e-001
7.000000000099895e+000	2.007124e+000	2.867320e-001
7.010000000099895e+000	2.007124e+000	2.863230e-001
7.020000000099895e+000	2.007124e+000	2.859152e-001
7.030000000099895e+000	2.007124e+000	2.855085e-001
7.040000000099894e+000	2.007125e+000	2.851029e-001
7.050000000099894e+000	2.007125e+000	2.846985e-001
7.060000000099894e+000	2.007125e+000	2.842953e-001
7.070000000099894e+000	2.007125e+000	2.838932e-001
7.080000000099894e+000	2.007125e+000	2.834922e-001
7.090000000099893e+000	2.007125e+000	2.830923e-001
7.100000000099893e+000	2.007125e+000	2.826936e-001
7.110000000099893e+000	2.007125e+000	2.822960e-001
7.120000000099893e+000	2.007125e+000	2.818996e-001
7.130000000099892e+000	2.007125e+000	2.815042e-001
7.140000000099892e+000	2.007125e+000	2.811099e-001
7.150000000099892e+000	2.007125e+000	2.807168e-001
7.160000000099892e+000	2.007125e+000	2.803247e-001
7.170000000099892e+000	2.007125e+000	2.799338e-001
7.180000000099891e+000	2.007125e+000	2.795439e-001
7.190000000099891e+000	2.007125e+000	2.791551e-001
7.200000000099891e+000	2.007125e+000	2.787674e-001
7.210000000099891e+000	2.007065e+000	2.783724e-001
7.220000000099891e+000	2.007125e+000	2.779952e-001
7.230000000099890e+000	2.007125e+000	2.776107e-001
7.240000000099890e+000	2.007125e+000	2.772273e-001
7.250000000099890e+000	2.007125e+000	2.768449e-001
7.260000000099890e+000	2.007125e+000	2.764635e-001
7.270000000099889e+000	2.007125e+000	2.760833e-001
7.280000000099889e+000	2.007125e+000	2.757040e-001
7.290000000099889e+000	2.007125e+000	2.753258e-001
7.300000000099889e+000	2.007125e+000	2.749487e-001
7.310000000099889e+000	2.007125e+000	2.745726e-001
7.320000000099888e+000	2.007126e+000	2.741975e-001
7.330000000099888e+000	2.007126e+000	2.738234e-001
7.340000000099888e+000	2.007126e+000	2.734503e-001
7.350000000099888e+000	2.007126e+000	2.730783e-001
7.360000000099888e+000	2.007126e+000	2.727073e-001
7.370000000099887e+000	2.007126e+000	2.723373e-001
7.380000000099887e+000	2.007126e+000	2.719682e-001
7.390000000099887e+000	2.007126e+000	2.716002e-001
7.400000000099887e+000	2.007126e+000	2.712332e-001
7.410000000099887e+000	2.007126e+000	2.708672e-001
7.420000000099886e+000	2.007126e+000	2.705021e-001
7.430000000099886e+000	2.007126e+000	2.701381e-001
7.440000000099886e+000	2.007126e+000	2.697750e-001
7.450000000099886e+000	2.007126e+000	2.694129e-001
7.460000000099885e+000	2.007126e+000	2.690517e-001
7.470000000099885e+000	2.007126e+000	2.686916e-001
7.480000000099885e+000	2.007126e+000	2.683324e-001
7.490000000099885e+000	2.007126e+000	2.679741e-001
7.500000000099885e+000	2.007126e+000	2.676168e-001
7.510000000099884e+000	2.007126e+000	2.672605e-001
7.520000000099884e+000	2.007126e+000	2.669051e-001
7.530000000099884e+000	2.007126e+000	2.665506e-001
7.540000000099884e+000	2.007126e+000	2.661971e-001
7.550000000099884e+000	2.007126e+000	2.658445e-001
7.560000000099883e+000	2.007126e+000	2.654929e-001
7.570000000099883e+000	2.007126e+000	2.651422e-001
7.580000000099883e+000	2.007126e+000	2.647924e-001
7.590000000099883e+000	2.007126e+000	2.644435e-001
7.600000000099882e+000	2.007126e+000	2.640956e-001
7.610000000099882e+000	2.007126e+000	2.637486e-001
7.620000000099882e+000	2.007127e+000	2.634024e-001
7.630000000099882e+000	2.007127e+000	2.630572e-001
7.640000000099882e+000	2.007127e+000	2.627129e-001
7.650000000099881e+000	2.007127e+000	2.623695e-001
7.660000000099881e+000	2.007127e+000	2.620270e-001
7.670000000099881e+000	2.007127e+000	2.616853e-001
7.680000000099881e+000	2.007127e+000	2.613446e-001
7.690000000099881e+000	2.007127e+000	2.610048e-001
7.700000000099880e+000	2.007127e+000	2.606658e-001
7.710000000099880e+000	2.007127e+000	2.603277e-001
7.720000000099880e+000	2.007127e+000	2.599905e-001
7.730000000099880e+000	2.007127e+000	2.596542e-001
7.740000000099879e+000	2.007127e+000	2.593187e-001
7.750000000099879e+000	2.007127e+000	2.589841e-001
7.760000000099879e+000	2.007127e+000	2.586504e-001
7.770000000099879e+000	2.007127e+000	2.583175e-001
7.780000000099879e+000	2.007127e+000	2.579855e-001
7.790000000099878e+000	2.007127e+000	2.576543e-001
7.800000000099878e+000	2.007127e+000	2.573240e-001
7.810000000099878e+000	2.007127e+000	2.569945e-001
7.820000000099878e+000	2.007127e+000	2.566659e-001
7.830000000099878e+000	2.007127e+000	2.563381e-001
7.840000000099877e+000	2.007127e+000	2.560111e-001
7.850000000099877e+000	2.007127e+000	2.556850e-001
7.860000000099877e+000	2.007127e+000	2.553597e-001
7.870000000099877e+000	2.007127e+000	2.550352e-001
7.880000000099876e+000	2.007127e+000	2.547116e-001
7.890000000099876e+000	2.007127e+000	2.543887e-001
7.900000000099876e+000	2.007127e+000	2.540667e-001
7.910000000099876e+000	2.007127e+000	2.537456e-001
7.920000000099876e+000	2.007127e+000	2.534252e-001
7.930000000099875e+000	2.007127e+000	2.531056e-001
7.940000000099875e+000	2.007128e+000	2.527868e-001
7.950000000099875e+000	2.007128e+000	2.524689e-001
7.960000000099875e+000	2.007128e+000	2.521517e-001
7.970000000099875e+000	2.007128e+000	2.518353e-001
7.980000000099874e+000	2.007128e+000	2.515197e-001
7.990000000099874e+000	2.007128e+000	2.512049e-001
8.000000000099874e+000	2.007128e+000	2.508909e-001
8.010000000099874e+000	2.007128e+000	2.505777e-001
8.020000000099874e+000	2.007128e+000	2.502653e-001
8.030000000099873e+000	2.007128e+000	2.499536e-001
8.040000000099873e+000	2.007128e+000	2.496427e-001
8.050000000099873e+000	2.007128e+000	2.493326e-001
8.060000000099873e+000	2.007128e+000	2.490233e-001
8.070000000099872e+000	2.007128e+000	2.487147e-001
8.080000000099872e+000	2.007128e+000	2.484069e-001
8.090000000099872e+000	2.007128e+000	2.480999e-001
8.100000000099872e+000	2.007128e+000	2.477936e-001
8.110000000099872e+000	2.007128e+000	2.474880e-001
8.120000000099871e+000	2.007128e+000	2.471832e-001
8.130000000099871e+000	2.007128e+000	2.468792e-001
8.140000000099871e+000	2.007128e+000	2.465759e-001
8.150000000099871e+000	2.007128e+000	2.462734e-001
8.160000000099871e+000	2.007128e+000	2.459716e-001
8.170000000099870e+000	2.007128e+000	2.456705e-001
8.180000000099870e+000	2.007128e+000	2.453702e-001
8.190000000099870e+000	2.007128e+000	2.450706e-001
8.200000000099870e+000	2.007128e+000	2.447717e-001
8.210000000099869e+000	2.007128e+000	2.444736e-001
8.220000000099869e+000	2.007128e+000	2.441762e-001
8.230000000099869e+000	2.007128e+000	2.438795e-001
8.240000000099869e+000	2.007128e+000	2.435835e-001
8.250000000099869e+000	2.007128e+000	2.432883e-001
8.260000000099868e+000	2.007128e+000	2.429937e-001
8.270000000099868e+000	2.007128e+000	2.426999e-001
8.280000000099868e+000	2.007128e+000	2.424068e-001
8.290000000099868e+000	2.007128e+000	2.421144e-001
8.300000000099868e+000	2.007128e+000	2.418227e-001
8.310000000099867e+000	2.007128e+000	2.415317e-001
8.320000000099867e+000	2.007128e+000	2.412414e-001
8.330000000099867e+000	2.007128e+000	2.409518e-001
8.340000000099867e+000	2.007128e+000	2.406629e-001
8.350000000099866e+000	2.007128e+000	2.403747e-001
8.360000000099866e+000	2.007128e+000	2.400872e-001
8.370000000099866e+000	2.007129e+000	2.398003e-001
8.380000000099866e+000	2.007129e+000	2.395142e-001
8.390000000099866e+000	2.007129e+000	2.392287e-001
8.400000000099865e+000	2.007129e+000	2.389439e-001
8.410000000099865e+000	2.007129e+000	2.386598e-001
8.420000000099865e+000	2.007129e+000	2.383763e-001
8.430000000099865e+000	2.007129e+000	2.380936e-001
8.440000000099865e+000	2.007129e+000	2.378115e-001
8.450000000099864e+000	2.007129e+000	2.375300e-001
8.460000000099864e+000	2.007129e+000	2.372493e-001
8.470000000099864e+000	2.007129e+000	2.369692e-001
8.480000000099864e+000	2.007129e+000	2.366897e-001
8.490000000099863e+000	2.007129e+000	2.364109e-001
8.500000000099863e+000	2.007129e+000	2.361328e-001
8.510000000099863e+000	2.007129e+000	2.358553e-001
8.520000000099863e+000	2.007129e+000	2.355785e-001
8.530000000099863e+000	2.007129e+000	2.353023e-001
8.540000000099862e+000	2.007129e+000	2.350268e-001
8.550000000099862e+000	2.007129e+000	2.347519e-001
8.560000000099862e+000	2.007129e+000	2.344777e-001
8.570000000099862e+000	2.007129e+000	2.342041e-001
8.580000000099862e+000	2.007129e+000	2.339311e-001
8.590000000099861e+000	2.007129e+000	2.336588e-001
8.600000000099861e+000	2.007129e+000	2.333871e-001
8.610000000099861e+000	2.007129e+000	2.331161e-001
8.620000000099861e+000	2.007129e+000	2.328456e-001
8.630000000099861e+000	2.007129e+000	2.325758e-001
8.640000000099860e+000	2.007129e+000	2.323066e-001
8.650000000099860e+000	2.007129e+000	2.320381e-001
8.660000000099860e+000	2.007129e+000	2.317701e-001
8.670000000099860e+000	2.007129e+000	2.315028e-001
8.680000000099859e+000	2.007129e+000	2.312361e-001
8.690000000099859e+000	2.007129e+000	2.309700e-001
8.700000000099859e+000	2.007129e+000	2.307045e-001
8.710000000099859e+000	2.007129e+000	2.304397e-001
8.720000000099859e+000	2.007129e+000	2.301754e-001
8.730000000099858e+000	2.007129e+000	2.299117e-001
8.740000000099858e+000	2.007130e+000	2.296487e-001
8.750000000099858e+000	2.007130e+000	2.293862e-001
8.760000000099858e+000	2.007130e+000	2.291244e-001
8.770000000099858e+000	2.007130e+000	2.288631e-001
8.780000000099857e+000	2.007130e+000	2.286025e-001
8.790000000099857e+000	2.007130e+000	2.283424e-001
8.800000000099857e+000	2.007130e+000	2.280829e-001
8.810000000099857e+000	2.007130e+000	2.278240e-001
