rl	V(current_feedback)	V(voltage_feedback)	V(vout)	-I(Rl)
3.210000000099976e+000	1.024261e+000	6.818905e-001	6.573711e+000	2.047885e+000
3.220000000099975e+000	1.024251e+000	6.839256e-001	6.594131e+000	2.047867e+000
3.230000000099975e+000	1.024241e+000	6.859606e-001	6.614549e+000	2.047848e+000
3.240000000099975e+000	1.024231e+000	6.879956e-001	6.634967e+000	2.047829e+000
3.250000000099975e+000	1.024221e+000	6.900306e-001	6.655385e+000	2.047811e+000
3.260000000099975e+000	1.024211e+000	6.920655e-001	6.675803e+000	2.047792e+000
3.270000000099974e+000	1.024201e+000	6.941004e-001	6.696220e+000	2.047774e+000
3.280000000099974e+000	1.024191e+000	6.961352e-001	6.716638e+000	2.047755e+000
3.290000000099974e+000	1.024181e+000	6.981701e-001	6.737054e+000	2.047737e+000
3.300000000099974e+000	1.024171e+000	7.002048e-001	6.757470e+000	2.047718e+000
3.310000000099973e+000	1.024161e+000	7.022396e-001	6.777886e+000	2.047700e+000
3.320000000099973e+000	1.024151e+000	7.042744e-001	6.798302e+000	2.047681e+000
3.330000000099973e+000	1.024141e+000	7.063090e-001	6.818717e+000	2.047663e+000
3.340000000099973e+000	1.024131e+000	7.083437e-001	6.839131e+000	2.047644e+000
3.350000000099973e+000	1.024122e+000	7.103783e-001	6.859546e+000	2.047626e+000
3.360000000099972e+000	1.024112e+000	7.124129e-001	6.879960e+000	2.047607e+000
3.370000000099972e+000	1.024102e+000	7.144474e-001	6.900374e+000	2.047589e+000
3.380000000099972e+000	1.024092e+000	7.164819e-001	6.920787e+000	2.047570e+000
3.390000000099972e+000	1.024082e+000	7.185164e-001	6.941200e+000	2.047552e+000
3.400000000099972e+000	1.024072e+000	7.205509e-001	6.961613e+000	2.047533e+000
3.410000000099971e+000	1.024062e+000	7.225853e-001	6.982025e+000	2.047515e+000
3.420000000099971e+000	1.024052e+000	7.246196e-001	7.002437e+000	2.047496e+000
3.430000000099971e+000	1.024042e+000	7.266540e-001	7.022849e+000	2.047478e+000
3.440000000099971e+000	1.024032e+000	7.286883e-001	7.043260e+000	2.047459e+000
3.450000000099970e+000	1.024022e+000	7.307225e-001	7.063671e+000	2.047441e+000
3.460000000099970e+000	1.024012e+000	7.327568e-001	7.084081e+000	2.047422e+000
3.470000000099970e+000	1.024002e+000	7.347910e-001	7.104491e+000	2.047404e+000
3.480000000099970e+000	1.023992e+000	7.368251e-001	7.124901e+000	2.047385e+000
3.490000000099970e+000	1.023982e+000	7.388592e-001	7.145310e+000	2.047367e+000
3.500000000099969e+000	1.023972e+000	7.408934e-001	7.165719e+000	2.047348e+000
3.510000000099969e+000	1.023962e+000	7.429274e-001	7.186128e+000	2.047330e+000
3.520000000099969e+000	1.023952e+000	7.449614e-001	7.206536e+000	2.047311e+000
3.530000000099969e+000	1.023942e+000	7.469954e-001	7.226944e+000	2.047293e+000
3.540000000099969e+000	1.023932e+000	7.490293e-001	7.247352e+000	2.047274e+000
3.550000000099968e+000	1.023923e+000	7.510632e-001	7.267758e+000	2.047256e+000
3.560000000099968e+000	1.023913e+000	7.530971e-001	7.288165e+000	2.047237e+000
3.570000000099968e+000	1.023903e+000	7.551309e-001	7.308571e+000	2.047219e+000
3.580000000099968e+000	1.023893e+000	7.571647e-001	7.328978e+000	2.047200e+000
3.590000000099967e+000	1.023883e+000	7.591984e-001	7.349383e+000	2.047182e+000
3.600000000099967e+000	1.023873e+000	7.612321e-001	7.369788e+000	2.047163e+000
3.610000000099967e+000	1.023863e+000	7.632658e-001	7.390193e+000	2.047145e+000
3.620000000099967e+000	1.023853e+000	7.652994e-001	7.410597e+000	2.047126e+000
3.630000000099967e+000	1.023875e+000	7.673561e-001	7.431233e+000	2.047172e+000
3.640000000099966e+000	1.023833e+000	7.693666e-001	7.451405e+000	2.047089e+000
3.650000000099966e+000	1.023823e+000	7.714001e-001	7.471808e+000	2.047071e+000
3.660000000099966e+000	1.023813e+000	7.734336e-001	7.492210e+000	2.047052e+000
3.670000000099966e+000	1.023803e+000	7.754670e-001	7.512613e+000	2.047034e+000
3.680000000099966e+000	1.023793e+000	7.775003e-001	7.533014e+000	2.047015e+000
3.690000000099965e+000	1.023783e+000	7.795337e-001	7.553416e+000	2.046996e+000
3.700000000099965e+000	1.023773e+000	7.815670e-001	7.573817e+000	2.046978e+000
3.710000000099965e+000	1.023763e+000	7.836002e-001	7.594217e+000	2.046959e+000
3.720000000099965e+000	1.023753e+000	7.856334e-001	7.614617e+000	2.046940e+000
3.730000000099965e+000	1.024183e+000	7.879943e-001	7.638305e+000	2.047803e+000
3.740000000099964e+000	1.023732e+000	7.896997e-001	7.655416e+000	2.046903e+000
3.750000000099964e+000	1.023722e+000	7.917327e-001	7.675814e+000	2.046884e+000
3.760000000099964e+000	1.023712e+000	7.937657e-001	7.696212e+000	2.046865e+000
3.770000000099964e+000	1.023702e+000	7.957987e-001	7.716609e+000	2.046846e+000
3.780000000099963e+000	1.023692e+000	7.978315e-001	7.737006e+000	2.046827e+000
3.790000000099963e+000	1.023682e+000	7.998644e-001	7.757402e+000	2.046808e+000
3.800000000099963e+000	1.023672e+000	8.018971e-001	7.777798e+000	2.046789e+000
3.810000000099963e+000	1.023661e+000	8.039299e-001	7.798193e+000	2.046770e+000
3.820000000099963e+000	1.024192e+000	8.063745e-001	7.822722e+000	2.047833e+000
3.830000000099962e+000	1.023641e+000	8.079951e-001	7.838981e+000	2.046731e+000
3.840000000099962e+000	1.023630e+000	8.100276e-001	7.859375e+000	2.046712e+000
3.850000000099962e+000	1.023620e+000	8.120601e-001	7.879767e+000	2.046693e+000
3.860000000099962e+000	1.023609e+000	8.140925e-001	7.900158e+000	2.046673e+000
3.870000000099962e+000	1.023599e+000	8.161247e-001	7.920549e+000	2.046654e+000
3.880000000099961e+000	1.023588e+000	8.181570e-001	7.940939e+000	2.046634e+000
3.890000000099961e+000	1.023578e+000	8.201891e-001	7.961329e+000	2.046614e+000
3.900000000099961e+000	1.023567e+000	8.222211e-001	7.981717e+000	2.046594e+000
3.910000000099961e+000	1.023556e+000	8.242531e-001	8.002104e+000	2.046574e+000
3.920000000099960e+000	1.023545e+000	8.262849e-001	8.022491e+000	2.046554e+000
3.930000000099960e+000	1.023534e+000	8.283167e-001	8.042876e+000	2.046533e+000
3.940000000099960e+000	1.023523e+000	8.303483e-001	8.063260e+000	2.046513e+000
3.950000000099960e+000	1.023512e+000	8.323798e-001	8.083643e+000	2.046492e+000
3.960000000099960e+000	1.023501e+000	8.344112e-001	8.104025e+000	2.046471e+000
3.970000000099959e+000	1.023490e+000	8.364425e-001	8.124406e+000	2.046450e+000
3.980000000099959e+000	1.023478e+000	8.384736e-001	8.144785e+000	2.046428e+000
3.990000000099959e+000	1.023467e+000	8.405046e-001	8.165162e+000	2.046407e+000
4.000000000099959e+000	1.023455e+000	8.425354e-001	8.185538e+000	2.046385e+000
4.010000000099959e+000	1.023443e+000	8.445661e-001	8.205913e+000	2.046362e+000
4.020000000099959e+000	1.023431e+000	8.465965e-001	8.226285e+000	2.046340e+000
4.030000000099959e+000	1.023419e+000	8.486269e-001	8.246655e+000	2.046317e+000
4.040000000099958e+000	1.023407e+000	8.506569e-001	8.267024e+000	2.046293e+000
4.050000000099958e+000	1.023394e+000	8.526868e-001	8.287391e+000	2.046269e+000
4.060000000099958e+000	1.023381e+000	8.547164e-001	8.307755e+000	2.046245e+000
4.070000000099958e+000	1.023368e+000	8.567458e-001	8.328116e+000	2.046220e+000
4.080000000099957e+000	1.023355e+000	8.587749e-001	8.348475e+000	2.046195e+000
4.090000000099957e+000	1.023341e+000	8.608037e-001	8.368831e+000	2.046169e+000
4.100000000099957e+000	1.023327e+000	8.628322e-001	8.389184e+000	2.046142e+000
4.110000000099957e+000	1.023313e+000	8.648604e-001	8.409534e+000	2.046115e+000
4.120000000099957e+000	1.023298e+000	8.668882e-001	8.429879e+000	2.046087e+000
4.130000000099956e+000	1.023283e+000	8.689157e-001	8.450221e+000	2.046058e+000
4.140000000099956e+000	1.023267e+000	8.709427e-001	8.470559e+000	2.046029e+000
4.150000000099956e+000	1.023251e+000	8.729693e-001	8.490892e+000	2.045998e+000
4.160000000099956e+000	1.023235e+000	8.749954e-001	8.511222e+000	2.045967e+000
4.170000000099956e+000	1.023218e+000	8.770209e-001	8.531545e+000	2.045934e+000
4.180000000099955e+000	1.023200e+000	8.790459e-001	8.551863e+000	2.045900e+000
4.190000000099955e+000	1.023182e+000	8.810703e-001	8.572174e+000	2.045865e+000
4.200000000099955e+000	1.023163e+000	8.830941e-001	8.592480e+000	2.045829e+000
4.210000000099955e+000	1.023143e+000	8.851171e-001	8.612778e+000	2.045790e+000
4.220000000099955e+000	1.023123e+000	8.871394e-001	8.633069e+000	2.045751e+000
4.230000000099954e+000	1.023101e+000	8.891609e-001	8.653351e+000	2.045709e+000
4.240000000099954e+000	1.023079e+000	8.911815e-001	8.673625e+000	2.045666e+000
4.250000000099954e+000	1.023056e+000	8.932012e-001	8.693889e+000	2.045621e+000
4.260000000099954e+000	1.023031e+000	8.952197e-001	8.714143e+000	2.045573e+000
4.270000000099953e+000	1.023006e+000	8.972372e-001	8.734385e+000	2.045523e+000
4.280000000099953e+000	1.022979e+000	8.992535e-001	8.754616e+000	2.045471e+000
4.290000000099953e+000	1.022950e+000	9.012685e-001	8.774833e+000	2.045416e+000
4.300000000099953e+000	1.022920e+000	9.032821e-001	8.795036e+000	2.045357e+000
4.310000000099953e+000	1.022889e+000	9.052942e-001	8.815225e+000	2.045296e+000
4.320000000099952e+000	1.022856e+000	9.073046e-001	8.835397e+000	2.045231e+000
4.330000000099952e+000	1.022821e+000	9.093133e-001	8.855551e+000	2.045162e+000
4.340000000099952e+000	1.022783e+000	9.113200e-001	8.875686e+000	2.045089e+000
4.350000000099952e+000	1.022744e+000	9.133247e-001	8.895801e+000	2.045012e+000
4.360000000099952e+000	1.022702e+000	9.153271e-001	8.915893e+000	2.044930e+000
4.370000000099951e+000	1.022658e+000	9.173272e-001	8.935960e+000	2.044842e+000
4.380000000099951e+000	1.022611e+000	9.193246e-001	8.956001e+000	2.044749e+000
4.390000000099951e+000	1.022561e+000	9.213192e-001	8.976015e+000	2.044650e+000
4.400000000099951e+000	1.022507e+000	9.233108e-001	8.995998e+000	2.044545e+000
4.410000000099950e+000	1.022450e+000	9.252990e-001	9.015948e+000	2.044433e+000
4.420000000099950e+000	1.022390e+000	9.272838e-001	9.035863e+000	2.044313e+000
4.430000000099950e+000	1.022325e+000	9.292647e-001	9.055739e+000	2.044185e+000
4.440000000099950e+000	1.022256e+000	9.312415e-001	9.075574e+000	2.044048e+000
4.450000000099950e+000	1.022182e+000	9.332138e-001	9.095365e+000	2.043902e+000
4.460000000099949e+000	1.022104e+000	9.351813e-001	9.115107e+000	2.043746e+000
4.470000000099949e+000	1.022020e+000	9.371436e-001	9.134797e+000	2.043579e+000
4.480000000099949e+000	1.021929e+000	9.391004e-001	9.154432e+000	2.043400e+000
4.490000000099949e+000	1.021833e+000	9.410511e-001	9.174006e+000	2.043209e+000
4.500000000099949e+000	1.021730e+000	9.429954e-001	9.193516e+000	2.043004e+000
4.510000000099948e+000	1.021619e+000	9.449328e-001	9.212956e+000	2.042784e+000
4.520000000099948e+000	1.021501e+000	9.468626e-001	9.232321e+000	2.042549e+000
4.530000000099948e+000	1.021381e+000	9.487906e-001	9.251668e+000	2.042311e+000
4.540000000099948e+000	1.021239e+000	9.506975e-001	9.270803e+000	2.042027e+000
4.550000000099947e+000	1.021094e+000	9.526014e-001	9.289908e+000	2.041738e+000
4.560000000099947e+000	1.020938e+000	9.544953e-001	9.308913e+000	2.041428e+000
4.570000000099947e+000	1.020772e+000	9.563786e-001	9.327812e+000	2.041097e+000
4.580000000099947e+000	1.020594e+000	9.582504e-001	9.346596e+000	2.040741e+000
4.590000000099947e+000	1.020403e+000	9.601100e-001	9.365257e+000	2.040361e+000
4.600000000099946e+000	1.020199e+000	9.619565e-001	9.383788e+000	2.039954e+000
4.610000000099946e+000	1.019980e+000	9.637891e-001	9.402179e+000	2.039518e+000
4.620000000099946e+000	1.019746e+000	9.656068e-001	9.420421e+000	2.039052e+000
4.630000000099946e+000	1.019497e+000	9.674087e-001	9.438504e+000	2.038554e+000
4.640000000099946e+000	1.019230e+000	9.691936e-001	9.456418e+000	2.038021e+000
4.650000000099945e+000	1.018874e+000	9.708954e-001	9.473498e+000	2.037311e+000
4.660000000099945e+000	1.018640e+000	9.727087e-001	9.491696e+000	2.036845e+000
4.670000000099945e+000	1.018316e+000	9.744366e-001	9.509039e+000	2.036197e+000
4.680000000099945e+000	1.017970e+000	9.761432e-001	9.526167e+000	2.035506e+000
4.690000000099944e+000	1.017601e+000	9.778273e-001	9.543071e+000	2.034770e+000
4.700000000099944e+000	1.017209e+000	9.794877e-001	9.559736e+000	2.033987e+000
4.710000000099944e+000	1.016792e+000	9.811232e-001	9.576153e+000	2.033154e+000
4.720000000099944e+000	1.016349e+000	9.827325e-001	9.592306e+000	2.032268e+000
4.730000000099944e+000	1.015879e+000	9.843144e-001	9.608186e+000	2.031329e+000
4.740000000099943e+000	1.015380e+000	9.858677e-001	9.623777e+000	2.030333e+000
4.750000000099943e+000	1.014852e+000	9.873911e-001	9.639071e+000	2.029278e+000
4.760000000099943e+000	1.014294e+000	9.888834e-001	9.654051e+000	2.028162e+000
4.770000000099943e+000	1.013704e+000	9.903435e-001	9.668709e+000	2.026983e+000
4.780000000099943e+000	1.013081e+000	9.917703e-001	9.683032e+000	2.025739e+000
4.790000000099942e+000	1.012425e+000	9.931625e-001	9.697010e+000	2.024428e+000
4.800000000099942e+000	1.011735e+000	9.945194e-001	9.710632e+000	2.023048e+000
4.810000000099942e+000	1.011010e+000	9.958398e-001	9.723890e+000	2.021599e+000
4.820000000099942e+000	1.010249e+000	9.971229e-001	9.736774e+000	2.020078e+000
4.830000000099942e+000	1.009452e+000	9.983681e-001	9.749277e+000	2.018484e+000
4.840000000099941e+000	1.008618e+000	9.995747e-001	9.761393e+000	2.016817e+000
4.850000000099941e+000	1.007747e+000	1.000742e+000	9.773114e+000	2.015075e+000
4.860000000099941e+000	1.006838e+000	1.001870e+000	9.784438e+000	2.013259e+000
4.870000000099941e+000	1.005893e+000	1.002957e+000	9.795362e+000	2.011368e+000
4.880000000099940e+000	1.004910e+000	1.004005e+000	9.805883e+000	2.009402e+000
4.890000000099940e+000	1.003889e+000	1.005013e+000	9.816001e+000	2.007362e+000
4.900000000099940e+000	1.002832e+000	1.005980e+000	9.825716e+000	2.005248e+000
4.910000000099940e+000	1.001738e+000	1.006907e+000	9.835031e+000	2.003061e+000
4.920000000099940e+000	1.000609e+000	1.007795e+000	9.843947e+000	2.000802e+000
4.930000000099939e+000	9.994437e-001	1.008644e+000	9.852471e+000	1.998473e+000
4.940000000099939e+000	9.982444e-001	1.009454e+000	9.860609e+000	1.996075e+000
4.950000000099939e+000	9.970114e-001	1.010226e+000	9.868364e+000	1.993609e+000
4.960000000099939e+000	9.957458e-001	1.010961e+000	9.875748e+000	1.991078e+000
4.970000000099939e+000	9.944487e-001	1.011659e+000	9.882766e+000	1.988484e+000
4.980000000099938e+000	9.931210e-001	1.012323e+000	9.889428e+000	1.985829e+000
4.990000000099938e+000	9.917642e-001	1.012951e+000	9.895745e+000	1.983115e+000
5.000000000099938e+000	9.903793e-001	1.013547e+000	9.901729e+000	1.980346e+000
5.010000000099938e+000	9.889676e-001	1.014110e+000	9.907388e+000	1.977523e+000
5.020000000099937e+000	9.875306e-001	1.014643e+000	9.912736e+000	1.974649e+000
5.030000000099937e+000	9.860694e-001	1.015145e+000	9.917784e+000	1.971726e+000
5.040000000099937e+000	9.845855e-001	1.015619e+000	9.922544e+000	1.968759e+000
5.050000000099937e+000	9.830802e-001	1.016065e+000	9.927027e+000	1.965748e+000
5.060000000099937e+000	9.815548e-001	1.016485e+000	9.931248e+000	1.962697e+000
5.070000000099936e+000	9.800107e-001	1.016880e+000	9.935217e+000	1.959609e+000
5.080000000099936e+000	9.784490e-001	1.017251e+000	9.938947e+000	1.956486e+000
5.090000000099936e+000	9.768713e-001	1.017600e+000	9.942450e+000	1.953330e+000
5.100000000099936e+000	9.752799e-001	1.017928e+000	9.945750e+000	1.950147e+000
5.110000000099936e+000	9.736720e-001	1.018234e+000	9.948819e+000	1.946931e+000
5.120000000099935e+000	9.720530e-001	1.018521e+000	9.951709e+000	1.943693e+000
5.130000000099935e+000	9.704224e-001	1.018790e+000	9.954415e+000	1.940432e+000
5.140000000099935e+000	9.687815e-001	1.019043e+000	9.956950e+000	1.937150e+000
5.150000000099935e+000	9.671311e-001	1.019279e+000	9.959322e+000	1.933849e+000
5.160000000099934e+000	9.654724e-001	1.019500e+000	9.961541e+000	1.930531e+000
5.170000000099934e+000	9.638062e-001	1.019706e+000	9.963617e+000	1.927199e+000
5.180000000099934e+000	9.621333e-001	1.019899e+000	9.965558e+000	1.923853e+000
5.190000000099934e+000	9.604548e-001	1.020080e+000	9.967373e+000	1.920496e+000
5.200000000099934e+000	9.587713e-001	1.020248e+000	9.969068e+000	1.917128e+000
5.210000000099933e+000	9.570836e-001	1.020406e+000	9.970652e+000	1.913753e+000
5.220000000099933e+000	9.553924e-001	1.020553e+000	9.972132e+000	1.910370e+000
5.230000000099933e+000	9.536983e-001	1.020691e+000	9.973515e+000	1.906982e+000
5.240000000099933e+000	9.520019e-001	1.020819e+000	9.974805e+000	1.903589e+000
5.250000000099933e+000	9.503039e-001	1.020939e+000	9.976010e+000	1.900192e+000
5.260000000099932e+000	9.486047e-001	1.021051e+000	9.977136e+000	1.896794e+000
5.270000000099932e+000	9.469050e-001	1.021156e+000	9.978187e+000	1.893394e+000
5.280000000099932e+000	9.452050e-001	1.021253e+000	9.979169e+000	1.889994e+000
5.290000000099932e+000	9.435054e-001	1.021345e+000	9.980085e+000	1.886595e+000
5.300000000099931e+000	9.418065e-001	1.021430e+000	9.980941e+000	1.883196e+000
5.310000000099931e+000	9.401087e-001	1.021509e+000	9.981740e+000	1.879800e+000
5.320000000099931e+000	9.384122e-001	1.021584e+000	9.982487e+000	1.876407e+000
5.330000000099931e+000	9.367175e-001	1.021653e+000	9.983184e+000	1.873018e+000
5.340000000099931e+000	9.350248e-001	1.021718e+000	9.983834e+000	1.869632e+000
5.350000000099930e+000	9.333345e-001	1.021778e+000	9.984443e+000	1.866251e+000
5.360000000099930e+000	9.316468e-001	1.021835e+000	9.985011e+000	1.862875e+000
5.370000000099930e+000	9.299618e-001	1.021888e+000	9.985542e+000	1.859505e+000
5.380000000099930e+000	9.282799e-001	1.021937e+000	9.986038e+000	1.856141e+000
5.390000000099930e+000	9.266012e-001	1.021983e+000	9.986502e+000	1.852783e+000
5.400000000099929e+000	9.249260e-001	1.022026e+000	9.986936e+000	1.849433e+000
5.410000000099929e+000	9.232543e-001	1.022067e+000	9.987341e+000	1.846089e+000
5.420000000099929e+000	9.215864e-001	1.022104e+000	9.987720e+000	1.842753e+000
5.430000000099929e+000	9.199221e-001	1.022139e+000	9.988071e+000	1.839424e+000
5.440000000099929e+000	9.182624e-001	1.022173e+000	9.988407e+000	1.836104e+000
5.450000000099928e+000	9.166065e-001	1.022203e+000	9.988717e+000	1.832792e+000
5.460000000099928e+000	9.149549e-001	1.022232e+000	9.989008e+000	1.829489e+000
5.470000000099928e+000	9.133076e-001	1.022259e+000	9.989280e+000	1.826194e+000
5.480000000099928e+000	9.116648e-001	1.022285e+000	9.989534e+000	1.822908e+000
5.490000000099927e+000	9.100264e-001	1.022309e+000	9.989773e+000	1.819631e+000
5.500000000099927e+000	9.083927e-001	1.022331e+000	9.989997e+000	1.816363e+000
5.510000000099927e+000	9.067636e-001	1.022352e+000	9.990207e+000	1.813105e+000
5.520000000099927e+000	9.051409e-001	1.022373e+000	9.990421e+000	1.809859e+000
5.530000000099927e+000	9.035196e-001	1.022390e+000	9.990587e+000	1.806616e+000
5.540000000099926e+000	9.019049e-001	1.022407e+000	9.990760e+000	1.803386e+000
5.550000000099926e+000	9.002950e-001	1.022423e+000	9.990922e+000	1.800166e+000
5.560000000099926e+000	8.986899e-001	1.022438e+000	9.991074e+000	1.796956e+000
5.570000000099926e+000	8.970898e-001	1.022452e+000	9.991217e+000	1.793755e+000
5.580000000099926e+000	8.954946e-001	1.022465e+000	9.991350e+000	1.790565e+000
5.590000000099925e+000	8.939045e-001	1.022478e+000	9.991476e+000	1.787384e+000
5.600000000099925e+000	8.923193e-001	1.022490e+000	9.991594e+000	1.784213e+000
5.610000000099925e+000	8.907396e-001	1.022501e+000	9.991711e+000	1.781054e+000
5.620000000099925e+000	8.891640e-001	1.022511e+000	9.991810e+000	1.777902e+000
5.630000000099924e+000	8.875940e-001	1.022521e+000	9.991909e+000	1.774762e+000
5.640000000099924e+000	8.860289e-001	1.022530e+000	9.992002e+000	1.771631e+000
5.650000000099924e+000	8.844690e-001	1.022539e+000	9.992088e+000	1.768511e+000
5.660000000099924e+000	8.829141e-001	1.022547e+000	9.992170e+000	1.765401e+000
5.670000000099924e+000	8.813642e-001	1.022555e+000	9.992248e+000	1.762301e+000
5.680000000099923e+000	8.798195e-001	1.022562e+000	9.992320e+000	1.759211e+000
