Freq.	V(vout)/I(Ip)
2.32223990099022e+004	-3.48309717021433e+000,4.86108075396983e+000
2.32324000000012e+004	-3.48568298011939e+000,4.86419926577893e+000
2.32424009901002e+004	-3.48826960047633e+000,4.86731884580901e+000
2.32524019801992e+004	-3.49085703121472e+000,4.87043949451779e+000
2.32624029702982e+004	-3.49344527227560e+000,4.87356121233073e+000
2.32724039603972e+004	-3.49603432360620e+000,4.87668399964965e+000
2.32824049504962e+004	-3.49862418513244e+000,4.87980785694582e+000
2.32924059405952e+004	-3.50121485680403e+000,4.88293278460581e+000
2.33024069306943e+004	-3.50380633855490e+000,4.88605878307915e+000
2.33124079207933e+004	-3.50639863031875e+000,4.88918585281342e+000
2.33224089108923e+004	-3.50899173205132e+000,4.89231399416382e+000
2.33324099009913e+004	-3.51158564366708e+000,4.89544320766236e+000
2.33424108910903e+004	-3.51418036511749e+000,4.89857349368243e+000
2.33524118811893e+004	-3.51677589633591e+000,4.90170485267457e+000
2.33624128712883e+004	-3.51937223726005e+000,4.90483728506216e+000
2.33724138613873e+004	-3.52196938782894e+000,4.90797079127217e+000
2.33824148514863e+004	-3.52456734798700e+000,4.91110537171100e+000
2.33924158415854e+004	-3.52716611765714e+000,4.91424102686909e+000
2.34024168316844e+004	-3.52976569678203e+000,4.91737775714521e+000
2.34124178217834e+004	-3.53236608529352e+000,4.92051556300401e+000
2.34224188118824e+004	-3.53496728313986e+000,4.92365444482476e+000
2.34324198019814e+004	-3.53756929024885e+000,4.92679440307376e+000
2.34424207920804e+004	-3.54017210655534e+000,4.92993543819740e+000
2.34524217821794e+004	-3.54277573200672e+000,4.93307755057273e+000
2.34624227722784e+004	-3.54538016652271e+000,4.93622074071070e+000
2.34724237623775e+004	-3.54798541004037e+000,4.93936500902985e+000
2.34824247524765e+004	-3.55059146251733e+000,4.94251035588347e+000
2.34924257425755e+004	-3.55319832386508e+000,4.94565678180017e+000
2.35024267326745e+004	-3.55580599402519e+000,4.94880428718931e+000
2.35124277227735e+004	-3.55841447293226e+000,4.95195287249066e+000
2.35224287128725e+004	-3.56102376052842e+000,4.95510253810469e+000
2.35324297029715e+004	-3.56363385673713e+000,4.95825328452180e+000
2.35424306930705e+004	-3.56624476149900e+000,4.96140511214819e+000
2.35524316831695e+004	-3.56885647475168e+000,4.96455802141006e+000
2.35624326732686e+004	-3.57146899641921e+000,4.96771201278329e+000
2.35724336633676e+004	-3.57408232644100e+000,4.97086708668554e+000
2.35824346534666e+004	-3.57669646475040e+000,4.97402324355437e+000
2.35924356435656e+004	-3.57931141128499e+000,4.97718048381637e+000
2.36024366336646e+004	-3.58192716597520e+000,4.98033880791530e+000
2.36124376237636e+004	-3.58454372875086e+000,4.98349821631390e+000
2.36224386138626e+004	-3.58716109955003e+000,4.98665870942064e+000
2.36324396039616e+004	-3.58977927830145e+000,4.98982028770317e+000
2.36424405940607e+004	-3.59239826494046e+000,4.99298295158206e+000
2.36524415841597e+004	-3.59501805939741e+000,4.99614670150672e+000
2.36624425742587e+004	-3.59763866160556e+000,4.99931153792230e+000
2.36724435643577e+004	-3.60026007149668e+000,5.00247746126274e+000
2.36824445544567e+004	-3.60288228900481e+000,5.00564447196191e+000
2.36924455445557e+004	-3.60550531405379e+000,5.00881257050091e+000
2.37024465346547e+004	-3.60812914659298e+000,5.01198175724390e+000
2.37124475247537e+004	-3.61075378653320e+000,5.01515203271529e+000
2.37224485148527e+004	-3.61337923381757e+000,5.01832339731680e+000
2.37324495049518e+004	-3.61600548837955e+000,5.02149585147554e+000
2.37424504950508e+004	-3.61863255013660e+000,5.02466939569170e+000
2.37524514851498e+004	-3.62126041903643e+000,5.02784403034186e+000
2.37624524752488e+004	-3.62388909499438e+000,5.03101975592666e+000
2.37724534653478e+004	-3.62651857795132e+000,5.03419657285072e+000
2.37824544554468e+004	-3.62914886782852e+000,5.03737448159098e+000
2.37924554455458e+004	-3.63177996456832e+000,5.04055348255344e+000
2.38024564356448e+004	-3.63441186808449e+000,5.04373357623672e+000
2.38124574257439e+004	-3.63704457831499e+000,5.04691476305495e+000
2.38224584158429e+004	-3.63967809520055e+000,5.05009704341165e+000
2.38324594059419e+004	-3.64231241864438e+000,5.05328041785884e+000
2.38424603960409e+004	-3.64494754860112e+000,5.05646488673082e+000
2.38524613861399e+004	-3.64758348498255e+000,5.05965045055637e+000
2.38624623762389e+004	-3.65022022772940e+000,5.06283710972478e+000
2.38724633663379e+004	-3.65285777676985e+000,5.06602486468703e+000
2.38824643564369e+004	-3.65549613201896e+000,5.06921371594614e+000
2.38924653465359e+004	-3.65813529340604e+000,5.07240366394787e+000
2.39024663366350e+004	-3.66077526087982e+000,5.07559470905150e+000
2.39124673267340e+004	-3.66341603435040e+000,5.07878685177933e+000
2.39224683168330e+004	-3.66605761374054e+000,5.08198009259507e+000
2.39324693069320e+004	-3.66869999899938e+000,5.08517443187290e+000
2.39424702970310e+004	-3.67134319003518e+000,5.08836987012345e+000
2.39524712871300e+004	-3.67398718678757e+000,5.09156640776216e+000
2.39624722772290e+004	-3.67663198916854e+000,5.09476404528810e+000
2.39724732673280e+004	-3.67927759711499e+000,5.09796278310880e+000
2.39824742574270e+004	-3.68192401055528e+000,5.10116262167566e+000
2.39924752475261e+004	-3.68457122940916e+000,5.10436356146445e+000
2.40024762376251e+004	-3.68721925360264e+000,5.10756560292362e+000
2.40124772277241e+004	-3.68986808306809e+000,5.11076874648071e+000
2.40224782178231e+004	-3.69251771772914e+000,5.11397299259447e+000
2.40324792079221e+004	-3.69516815750925e+000,5.11717834172775e+000
2.40424801980211e+004	-3.69781940233309e+000,5.12038479433688e+000
2.40524811881201e+004	-3.70047145213082e+000,5.12359235085324e+000
2.40624821782191e+004	-3.70312430682160e+000,5.12680101175767e+000
2.40724831683182e+004	-3.70577796633313e+000,5.13001077747746e+000
2.40824841584172e+004	-3.70843243059131e+000,5.13322164848303e+000
2.40924851485162e+004	-3.71108769952027e+000,5.13643362521816e+000
2.41024861386152e+004	-3.71374377304305e+000,5.13964670813815e+000
2.41124871287142e+004	-3.71640065107799e+000,5.14286089773172e+000
2.41224881188132e+004	-3.71905833355485e+000,5.14607619441821e+000
2.41324891089122e+004	-3.72171682040422e+000,5.14929259863477e+000
2.41424900990112e+004	-3.72437611153804e+000,5.15251011088271e+000
2.41524910891102e+004	-3.72703620688471e+000,5.15572873158843e+000
2.41624920792093e+004	-3.72969710636880e+000,5.15894846121521e+000
2.41724930693083e+004	-3.73235880990939e+000,5.16216930022261e+000
2.41824940594073e+004	-3.73502131742760e+000,5.16539124908212e+000
2.41924950495063e+004	-3.73768462885667e+000,5.16861430820851e+000
2.42024960396053e+004	-3.74034874410512e+000,5.17183847810869e+000
2.42124970297043e+004	-3.74301366310587e+000,5.17506375920380e+000
2.42224980198033e+004	-3.74567938577693e+000,5.17829015196266e+000
2.42324990099023e+004	-3.74834591203466e+000,5.18151765686345e+000
2.42425000000014e+004	-3.75101324181674e+000,5.18474627430822e+000
2.42525009901004e+004	-3.75368137502477e+000,5.18797600483059e+000
2.42625019801994e+004	-3.75635031159170e+000,5.19120684884295e+000
2.42725029702984e+004	-3.75902005143431e+000,5.19443880682032e+000
2.42825039603974e+004	-3.76169059448161e+000,5.19767187919531e+000
2.42925049504964e+004	-3.76436194063921e+000,5.20090606648101e+000
2.43025059405954e+004	-3.76703408983818e+000,5.20414136910014e+000
2.43125069306944e+004	-3.76970704200569e+000,5.20737778748429e+000
2.43225079207934e+004	-3.77238079703528e+000,5.21061532220183e+000
2.43325089108925e+004	-3.77505535488062e+000,5.21385397357518e+000
2.43425099009915e+004	-3.77773071543784e+000,5.21709374215739e+000
2.43525108910905e+004	-3.78040687863000e+000,5.22033462840905e+000
2.43625118811895e+004	-3.78308384438488e+000,5.22357663274506e+000
2.43725128712885e+004	-3.78576161261728e+000,5.22681975564549e+000
2.43825138613875e+004	-3.78844018324157e+000,5.23006399760317e+000
2.43925148514865e+004	-3.79111955617933e+000,5.23330935906088e+000
2.44025158415855e+004	-3.79379973135643e+000,5.23655584044722e+000
2.44125168316846e+004	-3.79648070867932e+000,5.23980344228214e+000
2.44225178217836e+004	-3.79916248807582e+000,5.24305216498746e+000
2.44325188118826e+004	-3.80184506946109e+000,5.24630200903924e+000
2.44425198019816e+004	-3.80452845274211e+000,5.24955297494415e+000
2.44525207920806e+004	-3.80721263785141e+000,5.25280506310629e+000
2.44625217821796e+004	-3.80989762469845e+000,5.25605827402637e+000
2.44725227722786e+004	-3.81258341320823e+000,5.25931260812798e+000
2.44825237623776e+004	-3.81527000328387e+000,5.26256806594365e+000
2.44925247524766e+004	-3.81795739485212e+000,5.26582464789116e+000
2.45025257425757e+004	-3.82064558783472e+000,5.26908235442180e+000
2.45125267326747e+004	-3.82333458213118e+000,5.27234118606030e+000
2.45225277227737e+004	-3.82602437766802e+000,5.27560114324026e+000
2.45325287128727e+004	-3.82871497436677e+000,5.27886222640731e+000
2.45425297029717e+004	-3.83140637212530e+000,5.28212443609318e+000
2.45525306930707e+004	-3.83409857088723e+000,5.28538777265810e+000
2.45625316831697e+004	-3.83679157053275e+000,5.28865223670977e+000
2.45725326732687e+004	-3.83948537100530e+000,5.29191782860199e+000
2.45825336633678e+004	-3.84217997221123e+000,5.29518454883693e+000
2.45925346534668e+004	-3.84487537405880e+000,5.29845239791305e+000
2.46025356435658e+004	-3.84757157646838e+000,5.30172137626648e+000
2.46125366336648e+004	-3.85026857935407e+000,5.30499148438104e+000
2.46225376237638e+004	-3.85296638263017e+000,5.30826272271798e+000
2.46325386138628e+004	-3.85566498621131e+000,5.31153509174578e+000
2.46425396039618e+004	-3.85836439000370e+000,5.31480859196148e+000
2.46525405940608e+004	-3.86106459393208e+000,5.31808322379865e+000
2.46625415841598e+004	-3.86376559790443e+000,5.32135898774213e+000
2.46725425742589e+004	-3.86646740183121e+000,5.32463588427515e+000
2.46825435643579e+004	-3.86917000562935e+000,5.32791391385329e+000
2.46925445544569e+004	-3.87187340920733e+000,5.33119307696697e+000
2.47025455445559e+004	-3.87457761248783e+000,5.33447337404413e+000
2.47125465346549e+004	-3.87728261537220e+000,5.33775480560389e+000
2.47225475247539e+004	-3.87998841777334e+000,5.34103737211807e+000
2.47325485148529e+004	-3.88269501960661e+000,5.34432107403529e+000
2.47425495049519e+004	-3.88540242078976e+000,5.34760591181238e+000
2.47525504950509e+004	-3.88811062121873e+000,5.35089188598466e+000
2.47625514851500e+004	-3.89081962081752e+000,5.35417899697795e+000
2.47725524752490e+004	-3.89352941949143e+000,5.35746724528196e+000
2.47825534653480e+004	-3.89624001714917e+000,5.36075663137995e+000
2.47925544554470e+004	-3.89895141371240e+000,5.36404715571071e+000
2.48025554455460e+004	-3.90166360908241e+000,5.36733881877380e+000
2.48125564356450e+004	-3.90437660317851e+000,5.37063162101665e+000
2.48225574257440e+004	-3.90709039589273e+000,5.37392556298598e+000
2.48325584158430e+004	-3.90980498715132e+000,5.37722064508660e+000
2.48425594059421e+004	-3.91252037684889e+000,5.38051686786491e+000
2.48525603960411e+004	-3.91523656491462e+000,5.38381423170079e+000
2.48625613861401e+004	-3.91795355124732e+000,5.38711273712995e+000
2.48725623762391e+004	-3.92067133575702e+000,5.39041238461470e+000
2.48825633663381e+004	-3.92338991834308e+000,5.39371317467618e+000
2.48925643564371e+004	-3.92610929892516e+000,5.39701510774404e+000
2.49025653465361e+004	-3.92882947741727e+000,5.40031818427123e+000
2.49125663366351e+004	-3.93155045371322e+000,5.40362240479228e+000
2.49225673267341e+004	-3.93427222772627e+000,5.40692776977303e+000
2.49325683168332e+004	-3.93699479936119e+000,5.41023427969906e+000
2.49425693069322e+004	-3.93971816854223e+000,5.41354193498044e+000
2.49525702970312e+004	-3.94244233515191e+000,5.41685073619373e+000
2.49625712871302e+004	-3.94516729911462e+000,5.42016068374989e+000
2.49725722772292e+004	-3.94789306032982e+000,5.42347177816588e+000
2.49825732673282e+004	-3.95061961870959e+000,5.42678401989017e+000
2.49925742574272e+004	-3.95334697415210e+000,5.43009740944075e+000
2.50025752475262e+004	-3.95607512657600e+000,5.43341194724823e+000
2.50125762376253e+004	-3.95880407587156e+000,5.43672763386025e+000
2.50225772277243e+004	-3.96153382195606e+000,5.44004446970633e+000
2.50325782178233e+004	-3.96426436473703e+000,5.44336245526278e+000
2.50425792079223e+004	-3.96699570410865e+000,5.44668159105282e+000
2.50525801980213e+004	-3.96972783998201e+000,5.45000187754508e+000
2.50625811881203e+004	-3.97246077226631e+000,5.45332331519129e+000
2.50725821782193e+004	-3.97519450085900e+000,5.45664590451135e+000
2.50825831683183e+004	-3.97792902567571e+000,5.45996964593777e+000
2.50925841584173e+004	-3.98066434660648e+000,5.46329454002322e+000
2.51025851485164e+004	-3.98340046355810e+000,5.46662058722197e+000
2.51125861386154e+004	-3.98613737644766e+000,5.46994778798494e+000
2.51225871287144e+004	-3.98887508516892e+000,5.47327614282273e+000
2.51325881188134e+004	-3.99161358962181e+000,5.47660565223592e+000
2.51425891089124e+004	-3.99435288971797e+000,5.47993631667509e+000
2.51525900990114e+004	-3.99709298535803e+000,5.48326813663553e+000
2.51625910891104e+004	-3.99983387643906e+000,5.48660111262996e+000
2.51725920792094e+004	-4.00257556287098e+000,5.48993524510592e+000
2.51825930693085e+004	-4.00531804455302e+000,5.49327053456871e+000
2.51925940594075e+004	-4.00806132138858e+000,5.49660698149631e+000
2.52025950495065e+004	-4.01080539328196e+000,5.49994458636946e+000
2.52125960396055e+004	-4.01355026012220e+000,5.50328334972102e+000
2.52225970297045e+004	-4.01629592182748e+000,5.50662327196899e+000
2.52325980198035e+004	-4.01904237828832e+000,5.50996435365025e+000
2.52425990099025e+004	-4.02178962941718e+000,5.51330659519885e+000
2.52526000000015e+004	-4.02453767509528e+000,5.51664999718735e+000
2.52626009901005e+004	-4.02728651525440e+000,5.51999455997621e+000
2.52726019801996e+004	-4.03003614976457e+000,5.52334028417678e+000
2.52826029702986e+004	-4.03278657854009e+000,5.52668717022474e+000
2.52926039603976e+004	-4.03553780147592e+000,5.53003521861983e+000
2.53026049504966e+004	-4.03828981847964e+000,5.53338442982415e+000
2.53126059405956e+004	-4.04104262943860e+000,5.53673480438486e+000
2.53226069306946e+004	-4.04379623426682e+000,5.54008634271367e+000
2.53326079207936e+004	-4.04655063285491e+000,5.54343904535147e+000
2.53426089108926e+004	-4.04930582509631e+000,5.54679291280048e+000
2.53526099009917e+004	-4.05206181090663e+000,5.55014794548968e+000
2.53626108910907e+004	-4.05481859017166e+000,5.55350414396070e+000
2.53726118811897e+004	-4.05757616278858e+000,5.55686150869724e+000
2.53826128712887e+004	-4.06033452866153e+000,5.56022004017995e+000
2.53926138613877e+004	-4.06309368769068e+000,5.56357973888249e+000
2.54026148514867e+004	-4.06585363976367e+000,5.56694060534348e+000
2.54126158415857e+004	-4.06861438478576e+000,5.57030264001707e+000
2.54226168316847e+004	-4.07137592265102e+000,5.57366584340666e+000
2.54326178217837e+004	-4.07413825326065e+000,5.57703021599664e+000
2.54426188118828e+004	-4.07690137650727e+000,5.58039575828353e+000
2.54526198019818e+004	-4.07966529228458e+000,5.58376247078745e+000
2.54626207920808e+004	-4.08243000049544e+000,5.58713035396290e+000
2.54726217821798e+004	-4.08519550103649e+000,5.59049940829951e+000
2.54826227722788e+004	-4.08796179378990e+000,5.59386963435519e+000
2.54926237623778e+004	-4.09072887866989e+000,5.59724103254601e+000
2.55026247524768e+004	-4.09349675556763e+000,5.60061360337879e+000
2.55126257425758e+004	-4.09626542437386e+000,5.60398734737097e+000
2.55226267326748e+004	-4.09903488497254e+000,5.60736226506337e+000
2.55326277227739e+004	-4.10180513728249e+000,5.61073835684852e+000
2.55426287128729e+004	-4.10457618118095e+000,5.61411562329528e+000
2.55526297029719e+004	-4.10734801657041e+000,5.61749406486066e+000
2.55626306930709e+004	-4.11012064333584e+000,5.62087368208630e+000
2.55726316831699e+004	-4.11289406138422e+000,5.62425447541510e+000
2.55826326732689e+004	-4.11566827059516e+000,5.62763644538748e+000
2.55926336633679e+004	-4.11844327087297e+000,5.63101959246544e+000
2.56026346534669e+004	-4.12121906211215e+000,5.63440391714096e+000
2.56126356435660e+004	-4.12399564418744e+000,5.63778941998547e+000
2.56226366336650e+004	-4.12677301701950e+000,5.64117610137913e+000
2.56326376237640e+004	-4.12955118047806e+000,5.64456396191903e+000
2.56426386138630e+004	-4.13233013446018e+000,5.64795300207498e+000
2.56526396039620e+004	-4.13510987886749e+000,5.65134322231087e+000
2.56626405940610e+004	-4.13789041358594e+000,5.65473462314688e+000
2.56726415841600e+004	-4.14067173851177e+000,5.65812720506862e+000
2.56826425742590e+004	-4.14345385351897e+000,5.66152096863949e+000
2.56926435643580e+004	-4.14623675851521e+000,5.66491591430048e+000
2.57026445544571e+004	-4.14902045339389e+000,5.66831204253194e+000
2.57126455445561e+004	-4.15180493803908e+000,5.67170935386147e+000
2.57226465346551e+004	-4.15459021233423e+000,5.67510784881899e+000
2.57326475247541e+004	-4.15737627617907e+000,5.67850752787337e+000
2.57426485148531e+004	-4.16016312946889e+000,5.68190839149393e+000
2.57526495049521e+004	-4.16295077208025e+000,5.68531044024074e+000
2.57626504950511e+004	-4.16573920391600e+000,5.68871367455853e+000
2.57726514851501e+004	-4.16852842484572e+000,5.69211809503262e+000
2.57826524752492e+004	-4.17131843477896e+000,5.69552370208359e+000
2.57926534653482e+004	-4.17410923359428e+000,5.69893049624824e+000
2.58026544554472e+004	-4.17690082118565e+000,5.70233847800565e+000
2.58126554455462e+004	-4.17969319744028e+000,5.70574764786982e+000
2.58226564356452e+004	-4.18248636223371e+000,5.70915800640103e+000
