Freq.	V(out)*I(RL)/2
2.14751386085033e-001	-9.53475767887484e+000,3.67510642742167e+001
2.14845629955961e-001	-9.51305286002530e+000,3.67706964489296e+001
2.14939915185911e-001	-9.49133088189490e+000,3.67903100946696e+001
2.15034241793033e-001	-9.46959177128775e+000,3.68099051951236e+001
2.15128609795485e-001	-9.44783555502218e+000,3.68294817340253e+001
2.15223019211434e-001	-9.42606225993118e+000,3.68490396951540e+001
2.15317470059054e-001	-9.40427191286201e+000,3.68685790623352e+001
2.15411962356528e-001	-9.38246454067595e+000,3.68880998194409e+001
2.15506496122045e-001	-9.36064017024894e+000,3.69076019503885e+001
2.15601071373805e-001	-9.33879882847042e+000,3.69270854391421e+001
2.15695688130013e-001	-9.31694054224407e+000,3.69465502697118e+001
2.15790346408883e-001	-9.29506533848749e+000,3.69659964261539e+001
2.15885046228639e-001	-9.27317324413202e+000,3.69854238925705e+001
2.15979787607510e-001	-9.25126428612263e+000,3.70048326531099e+001
2.16074570563734e-001	-9.22933849141805e+000,3.70242226919671e+001
2.16169395115558e-001	-9.20739588699047e+000,3.70435939933825e+001
2.16264261281236e-001	-9.18543649982556e+000,3.70629465416429e+001
2.16359169079030e-001	-9.16346035692223e+000,3.70822803210814e+001
2.16454118527210e-001	-9.14146748529295e+000,3.71015953160768e+001
2.16549109644056e-001	-9.11945791196288e+000,3.71208915110548e+001
2.16644142447853e-001	-9.09743166397083e+000,3.71401688904861e+001
2.16739216956895e-001	-9.07538876836828e+000,3.71594274388884e+001
2.16834333189485e-001	-9.05332925221971e+000,3.71786671408253e+001
2.16929491163934e-001	-9.03125314260241e+000,3.71978879809065e+001
2.17024690898560e-001	-9.00916046660642e+000,3.72170899437875e+001
2.17119932411689e-001	-8.98705125133447e+000,3.72362730141708e+001
2.17215215721656e-001	-8.96492552390185e+000,3.72554371768039e+001
2.17310540846803e-001	-8.94278331143638e+000,3.72745824164812e+001
2.17405907805481e-001	-8.92062464107817e+000,3.72937087180428e+001
2.17501316616049e-001	-8.89844953997970e+000,3.73128160663752e+001
2.17596767296874e-001	-8.87625803530553e+000,3.73319044464108e+001
2.17692259866330e-001	-8.85405015423276e+000,3.73509738431281e+001
2.17787794342800e-001	-8.83182592395004e+000,3.73700242415520e+001
2.17883370744676e-001	-8.80958537165821e+000,3.73890556267531e+001
2.17978989090356e-001	-8.78732852457011e+000,3.74080679838485e+001
2.18074649398246e-001	-8.76505540991008e+000,3.74270612980009e+001
2.18170351686764e-001	-8.74276605491451e+000,3.74460355544193e+001
2.18266095974331e-001	-8.72046048683111e+000,3.74649907383591e+001
2.18361882279379e-001	-8.69813873291912e+000,3.74839268351214e+001
2.18457710620347e-001	-8.67580082044941e+000,3.75028438300535e+001
2.18553581015683e-001	-8.65344677670419e+000,3.75217417085486e+001
2.18649493483843e-001	-8.63107662897665e+000,3.75406204560465e+001
2.18745448043290e-001	-8.60869040457153e+000,3.75594800580325e+001
2.18841444712496e-001	-8.58628813080444e+000,3.75783205000380e+001
2.18937483509940e-001	-8.56386983500220e+000,3.75971417676408e+001
2.19033564454112e-001	-8.54143554450223e+000,3.76159438464645e+001
2.19129687563507e-001	-8.51898528665308e+000,3.76347267221788e+001
2.19225852856629e-001	-8.49651908881389e+000,3.76534903804995e+001
2.19322060351991e-001	-8.47403697835464e+000,3.76722348071881e+001
2.19418310068113e-001	-8.45153898265555e+000,3.76909599880531e+001
2.19514602023524e-001	-8.42902512910780e+000,3.77096659089475e+001
2.19610936236761e-001	-8.40649544511259e+000,3.77283525557715e+001
2.19707312726368e-001	-8.38394995808167e+000,3.77470199144709e+001
2.19803731510898e-001	-8.36138869543686e+000,3.77656679710376e+001
2.19900192608914e-001	-8.33881168461027e+000,3.77842967115094e+001
2.19996696038983e-001	-8.31621895304396e+000,3.78029061219701e+001
2.20093241819683e-001	-8.29361052819012e+000,3.78214961885496e+001
2.20189829969601e-001	-8.27098643751066e+000,3.78400668974236e+001
2.20286460507330e-001	-8.24834670847745e+000,3.78586182348139e+001
2.20383133451471e-001	-8.22569136857199e+000,3.78771501869882e+001
2.20479848820635e-001	-8.20302044528543e+000,3.78956627402602e+001
2.20576606633441e-001	-8.18033396611850e+000,3.79141558809894e+001
2.20673406908514e-001	-8.15763195858144e+000,3.79326295955814e+001
2.20770249664489e-001	-8.13491445019377e+000,3.79510838704878e+001
2.20867134920009e-001	-8.11218146848442e+000,3.79695186922058e+001
2.20964062693725e-001	-8.08943304099138e+000,3.79879340472790e+001
2.21061033004296e-001	-8.06666919526207e+000,3.80063299222963e+001
2.21158045870390e-001	-8.04388995885267e+000,3.80247063038928e+001
2.21255101310682e-001	-8.02109535932832e+000,3.80430631787498e+001
2.21352199343855e-001	-7.99828542426328e+000,3.80614005335939e+001
2.21449339988602e-001	-7.97546018124025e+000,3.80797183551980e+001
2.21546523263623e-001	-7.95261965785112e+000,3.80980166303806e+001
2.21643749187626e-001	-7.92976388169595e+000,3.81162953460062e+001
2.21741017779328e-001	-7.90689288038350e+000,3.81345544889851e+001
2.21838329057453e-001	-7.88400668153108e+000,3.81527940462734e+001
2.21935683040735e-001	-7.86110531276425e+000,3.81710140048731e+001
2.22033079747914e-001	-7.83818880171691e+000,3.81892143518319e+001
2.22130519197740e-001	-7.81525717603124e+000,3.82073950742432e+001
2.22228001408971e-001	-7.79231046335733e+000,3.82255561592467e+001
2.22325526400373e-001	-7.76934869135363e+000,3.82436975940269e+001
2.22423094190719e-001	-7.74637188768607e+000,3.82618193658155e+001
2.22520704798792e-001	-7.72338008002894e+000,3.82799214618885e+001
2.22618358243383e-001	-7.70037329606406e+000,3.82980038695685e+001
2.22716054543291e-001	-7.67735156348100e+000,3.83160665762236e+001
2.22813793717322e-001	-7.65431490997692e+000,3.83341095692677e+001
2.22911575784292e-001	-7.63126336325665e+000,3.83521328361602e+001
2.23009400763025e-001	-7.60819695103220e+000,3.83701363644066e+001
2.23107268672352e-001	-7.58511570102333e+000,3.83881201415576e+001
2.23205179531114e-001	-7.56201964095671e+000,3.84060841552099e+001
2.23303133358159e-001	-7.53890879856639e+000,3.84240283930059e+001
2.23401130172344e-001	-7.51578320159368e+000,3.84419528426331e+001
2.23499169992533e-001	-7.49264287778663e+000,3.84598574918257e+001
2.23597252837600e-001	-7.46948785490054e+000,3.84777423283624e+001
2.23695378726427e-001	-7.44631816069735e+000,3.84956073400681e+001
2.23793547677902e-001	-7.42313382294584e+000,3.85134525148135e+001
2.23891759710925e-001	-7.39993486942169e+000,3.85312778405143e+001
2.23990014844402e-001	-7.37672132790703e+000,3.85490833051320e+001
2.24088313097247e-001	-7.35349322619048e+000,3.85668688966739e+001
2.24186654488383e-001	-7.33025059206728e+000,3.85846346031927e+001
2.24285039036742e-001	-7.30699345333890e+000,3.86023804127865e+001
2.24383466761263e-001	-7.28372183781334e+000,3.86201063135991e+001
2.24481937680895e-001	-7.26043577330451e+000,3.86378122938196e+001
2.24580451814592e-001	-7.23713528763274e+000,3.86554983416828e+001
2.24679009181320e-001	-7.21382040862417e+000,3.86731644454691e+001
2.24777609800053e-001	-7.19049116411109e+000,3.86908105935036e+001
2.24876253689769e-001	-7.16714758193163e+000,3.87084367741580e+001
2.24974940869461e-001	-7.14378968992959e+000,3.87260429758485e+001
2.25073671358125e-001	-7.12041751595478e+000,3.87436291870371e+001
2.25172445174767e-001	-7.09703108786233e+000,3.87611953962314e+001
2.25271262338402e-001	-7.07363043351325e+000,3.87787415919840e+001
2.25370122868053e-001	-7.05021558077378e+000,3.87962677628928e+001
2.25469026782751e-001	-7.02678655751571e+000,3.88137738976013e+001
2.25567974101536e-001	-7.00334339161610e+000,3.88312599847986e+001
2.25666964843455e-001	-6.97988611095724e+000,3.88487260132187e+001
2.25765999027565e-001	-6.95641474342655e+000,3.88661719716409e+001
2.25865076672931e-001	-6.93292931691665e+000,3.88835978488901e+001
2.25964197798625e-001	-6.90942985932500e+000,3.89010036338363e+001
2.26063362423729e-001	-6.88591639855411e+000,3.89183893153946e+001
2.26162570567333e-001	-6.86238896251114e+000,3.89357548825259e+001
2.26261822248535e-001	-6.83884757910833e+000,3.89531003242356e+001
2.26361117486441e-001	-6.81529227626232e+000,3.89704256295746e+001
2.26460456300166e-001	-6.79172308189440e+000,3.89877307876393e+001
2.26559838708834e-001	-6.76814002393036e+000,3.90050157875709e+001
2.26659264731576e-001	-6.74454313030064e+000,3.90222806185558e+001
2.26758734387532e-001	-6.72093242893973e+000,3.90395252698258e+001
2.26858247695852e-001	-6.69730794778651e+000,3.90567497306576e+001
2.26957804675690e-001	-6.67366971478419e+000,3.90739539903727e+001
2.27057405346214e-001	-6.65001775787983e+000,3.90911380383385e+001
2.27157049726597e-001	-6.62635210502489e+000,3.91083018639667e+001
2.27256737836020e-001	-6.60267278417435e+000,3.91254454567145e+001
2.27356469693675e-001	-6.57897982328735e+000,3.91425688060841e+001
2.27456245318760e-001	-6.55527325032687e+000,3.91596719016223e+001
2.27556064730482e-001	-6.53155309325944e+000,3.91767547329213e+001
2.27655927948059e-001	-6.50781938005543e+000,3.91938172896182e+001
2.27755834990712e-001	-6.48407213868830e+000,3.92108595613953e+001
2.27855785877677e-001	-6.46031139713577e+000,3.92278815379789e+001
2.27955780628193e-001	-6.43653718337832e+000,3.92448832091413e+001
2.28055819261509e-001	-6.41274952539990e+000,3.92618645646995e+001
2.28155901796885e-001	-6.38894845118781e+000,3.92788255945149e+001
2.28256028253587e-001	-6.36513398873252e+000,3.92957662884940e+001
2.28356198650889e-001	-6.34130616602758e+000,3.93126866365882e+001
2.28456413008075e-001	-6.31746501106940e+000,3.93295866287939e+001
2.28556671344437e-001	-6.29361055185749e+000,3.93464662551517e+001
2.28656973679274e-001	-6.26974281639416e+000,3.93633255057478e+001
2.28757320031897e-001	-6.24586183268453e+000,3.93801643707124e+001
2.28857710421621e-001	-6.22196762873637e+000,3.93969828402210e+001
2.28958144867774e-001	-6.19806023256006e+000,3.94137809044934e+001
2.29058623389688e-001	-6.17413967216852e+000,3.94305585537945e+001
2.29159146006707e-001	-6.15020597557714e+000,3.94473157784335e+001
2.29259712738182e-001	-6.12625917080390e+000,3.94640525687645e+001
2.29360323603472e-001	-6.10229928586872e+000,3.94807689151862e+001
2.29460978621946e-001	-6.07832634879394e+000,3.94974648081420e+001
2.29561677812981e-001	-6.05434038760415e+000,3.95141402381195e+001
2.29662421195961e-001	-6.03034143032583e+000,3.95307951956514e+001
2.29763208790280e-001	-6.00632950498755e+000,3.95474296713145e+001
2.29864040615341e-001	-5.98230463961989e+000,3.95640436557305e+001
2.29964916690554e-001	-5.95826686225504e+000,3.95806371395654e+001
2.30065837035338e-001	-5.93421620092725e+000,3.95972101135295e+001
2.30166801669121e-001	-5.91015268367227e+000,3.96137625683780e+001
2.30267810611340e-001	-5.88607633852738e+000,3.96302944949105e+001
2.30368863881439e-001	-5.86198719353169e+000,3.96468058839705e+001
2.30469961498872e-001	-5.83788527672557e+000,3.96632967264463e+001
2.30571103483099e-001	-5.81377061615083e+000,3.96797670132706e+001
2.30672289853593e-001	-5.78964323985047e+000,3.96962167354205e+001
2.30773520629832e-001	-5.76550317586893e+000,3.97126458839171e+001
2.30874795831302e-001	-5.74135045225169e+000,3.97290544498259e+001
2.30976115477501e-001	-5.71718509704539e+000,3.97454424242568e+001
2.31077479587933e-001	-5.69300713829746e+000,3.97618097983642e+001
2.31178888182112e-001	-5.66881660405655e+000,3.97781565633461e+001
2.31280341279558e-001	-5.64461352237188e+000,3.97944827104453e+001
2.31381838899802e-001	-5.62039792129372e+000,3.98107882309486e+001
2.31483381062383e-001	-5.59616982887288e+000,3.98270731161867e+001
2.31584967786849e-001	-5.57192927316080e+000,3.98433373575349e+001
2.31686599092755e-001	-5.54767628220948e+000,3.98595809464121e+001
2.31788274999667e-001	-5.52341088407153e+000,3.98758038742817e+001
2.31889995527156e-001	-5.49913310679973e+000,3.98920061326510e+001
2.31991760694806e-001	-5.47484297844741e+000,3.99081877130714e+001
2.32093570522207e-001	-5.45054052706797e+000,3.99243486071382e+001
2.32195425028957e-001	-5.42622578071514e+000,3.99404888064909e+001
2.32297324234664e-001	-5.40189876744265e+000,3.99566083028125e+001
2.32399268158944e-001	-5.37755951530419e+000,3.99727070878308e+001
2.32501256821422e-001	-5.35320805235360e+000,3.99887851533167e+001
2.32603290241732e-001	-5.32884440664453e+000,4.00048424910851e+001
2.32705368439515e-001	-5.30446860623032e+000,4.00208790929951e+001
2.32807491434423e-001	-5.28008067916416e+000,4.00368949509497e+001
2.32909659246113e-001	-5.25568065349876e+000,4.00528900568953e+001
2.33011871894255e-001	-5.23126855728663e+000,4.00688644028223e+001
2.33114129398525e-001	-5.20684441857967e+000,4.00848179807646e+001
2.33216431778608e-001	-5.18240826542913e+000,4.01007507828004e+001
2.33318779054197e-001	-5.15796012588570e+000,4.01166628010514e+001
2.33421171244996e-001	-5.13350002799934e+000,4.01325540276826e+001
2.33523608370715e-001	-5.10902799981936e+000,4.01484244549030e+001
2.33626090451074e-001	-5.08454406939400e+000,4.01642740749652e+001
2.33728617505801e-001	-5.06004826477064e+000,4.01801028801653e+001
2.33831189554634e-001	-5.03554061399574e+000,4.01959108628430e+001
2.33933806617318e-001	-5.01102114511454e+000,4.02116980153817e+001
2.34036468713608e-001	-4.98648988617120e+000,4.02274643302081e+001
2.34139175863266e-001	-4.96194686520863e+000,4.02432097997928e+001
2.34241928086065e-001	-4.93739211026855e+000,4.02589344166492e+001
2.34344725401784e-001	-4.91282564939123e+000,4.02746381733346e+001
2.34447567830213e-001	-4.88824751061535e+000,4.02903210624497e+001
2.34550455391149e-001	-4.86365772197834e+000,4.03059830766385e+001
2.34653388104400e-001	-4.83905631151582e+000,4.03216242085884e+001
2.34756365989779e-001	-4.81444330726190e+000,4.03372444510300e+001
2.34859389067112e-001	-4.78981873724891e+000,4.03528437967374e+001
2.34962457356230e-001	-4.76518262950733e+000,4.03684222385278e+001
2.35065570876974e-001	-4.74053501206588e+000,4.03839797692617e+001
2.35168729649196e-001	-4.71587591295107e+000,4.03995163818430e+001
2.35271933692753e-001	-4.69120536018778e+000,4.04150320692184e+001
2.35375183027512e-001	-4.66652338179848e+000,4.04305268243779e+001
2.35478477673351e-001	-4.64183000580354e+000,4.04460006403552e+001
2.35581817650153e-001	-4.61712526022124e+000,4.04614535102261e+001
2.35685202977812e-001	-4.59240917306729e+000,4.04768854271105e+001
2.35788633676230e-001	-4.56768177235539e+000,4.04922963841702e+001
2.35892109765319e-001	-4.54294308609660e+000,4.05076863746110e+001
2.35995631264998e-001	-4.51819314229919e+000,4.05230553916814e+001
2.36099198195196e-001	-4.49343196896934e+000,4.05384034286725e+001
2.36202810575850e-001	-4.46865959411026e+000,4.05537304789188e+001
2.36306468426905e-001	-4.44387604572242e+000,4.05690365357977e+001
2.36410171768318e-001	-4.41908135180365e+000,4.05843215927289e+001
2.36513920620050e-001	-4.39427554034881e+000,4.05995856431755e+001
2.36617715002075e-001	-4.36945863934982e+000,4.06148286806432e+001
2.36721554934373e-001	-4.34463067679561e+000,4.06300506986804e+001
2.36825440436934e-001	-4.31979168067197e+000,4.06452516908785e+001
2.36929371529757e-001	-4.29494167896160e+000,4.06604316508713e+001
2.37033348232849e-001	-4.27008069964408e+000,4.06755905723354e+001
2.37137370566226e-001	-4.24520877069534e+000,4.06907284489904e+001
2.37241438549913e-001	-4.22032592008829e+000,4.07058452745981e+001
2.37345552203944e-001	-4.19543217579233e+000,4.07209410429627e+001
2.37449711548361e-001	-4.17052756577333e+000,4.07360157479316e+001
2.37553916603215e-001	-4.14561211799357e+000,4.07510693833944e+001
2.37658167388568e-001	-4.12068586041171e+000,4.07661019432831e+001
2.37762463924486e-001	-4.09574882098260e+000,4.07811134215723e+001
2.37866806231049e-001	-4.07080102765759e+000,4.07961038122792e+001
2.37971194328342e-001	-4.04584250838391e+000,4.08110731094627e+001
2.38075628236462e-001	-4.02087329110499e+000,4.08260213072250e+001
2.38180107975511e-001	-3.99589340376019e+000,4.08409483997103e+001
2.38284633565604e-001	-3.97090287428484e+000,4.08558543811050e+001
2.38389205026861e-001	-3.94590173061043e+000,4.08707392456375e+001
2.38493822379413e-001	-3.92089000066382e+000,4.08856029875791e+001
2.38598485643401e-001	-3.89586771236779e+000,4.09004456012430e+001
2.38703194838972e-001	-3.87083489364091e+000,4.09152670809846e+001
2.38807949986282e-001	-3.84579157239713e+000,4.09300674212012e+001
2.38912751105499e-001	-3.82073777654636e+000,4.09448466163324e+001
2.39017598216798e-001	-3.79567353399338e+000,4.09596046608602e+001
2.39122491340360e-001	-3.77059887263867e+000,4.09743415493086e+001
2.39227430496381e-001	-3.74551382037832e+000,4.09890572762426e+001
2.39332415705059e-001	-3.72041840510321e+000,4.10037518362707e+001
2.39437446986607e-001	-3.69531265469975e+000,4.10184252240423e+001
2.39542524361242e-001	-3.67019659704923e+000,4.10330774342492e+001
2.39647647849194e-001	-3.64507026002826e+000,4.10477084616249e+001
2.39752817470699e-001	-3.61993367150835e+000,4.10623183009448e+001
2.39858033246002e-001	-3.59478685935574e+000,4.10769069470262e+001
2.39963295195358e-001	-3.56962985143178e+000,4.10914743947283e+001
2.40068603339032e-001	-3.54446267559272e+000,4.11060206389513e+001
2.40173957697294e-001	-3.51928535968930e+000,4.11205456746382e+001
2.40279358290428e-001	-3.49409793156683e+000,4.11350494967729e+001
2.40384805138721e-001	-3.46890041906561e+000,4.11495321003815e+001
2.40490298262475e-001	-3.44369285002014e+000,4.11639934805311e+001
2.40595837681997e-001	-3.41847525225948e+000,4.11784336323311e+001
2.40701423417604e-001	-3.39324765360711e+000,4.11928525509321e+001
