Freq.	V(vin)/-I(Vg)
2.56448403651766e-002	1.06371012776475e+005,-2.82495707284595e+006
2.57039578276881e-002	1.06367935487301e+005,-2.81847772068237e+006
2.57632115700252e-002	1.06364844791983e+005,-2.81201330711688e+006
2.58226019063454e-002	1.06361740635758e+005,-2.80556379784511e+006
2.58821291515304e-002	1.06358622963580e+005,-2.79912915864153e+006
2.59417936211876e-002	1.06355491720292e+005,-2.79270935535927e+006
2.60015956316522e-002	1.06352346850494e+005,-2.78630435392991e+006
2.60615354999884e-002	1.06349188298602e+005,-2.77991412036330e+006
2.61216135439915e-002	1.06346016008850e+005,-2.77353862074742e+006
2.61818300821893e-002	1.06342829925273e+005,-2.76717782124814e+006
2.62421854338438e-002	1.06339629991726e+005,-2.76083168810911e+006
2.63026799189532e-002	1.06336416151833e+005,-2.75450018765148e+006
2.63633138582532e-002	1.06333188349049e+005,-2.74818328627384e+006
2.64240875732189e-002	1.06329946526660e+005,-2.74188095045194e+006
2.64850013860664e-002	1.06326690627695e+005,-2.73559314673857e+006
2.65460556197548e-002	1.06323420595026e+005,-2.72931984176335e+006
2.66072505979875e-002	1.06320136371359e+005,-2.72306100223258e+006
2.66685866452142e-002	1.06316837899118e+005,-2.71681659492904e+006
2.67300640866325e-002	1.06313525120603e+005,-2.71058658671181e+006
2.67916832481897e-002	1.06310197977904e+005,-2.70437094451613e+006
2.68534444565845e-002	1.06306856412892e+005,-2.69816963535315e+006
2.69153480392685e-002	1.06303500367256e+005,-2.69198262630985e+006
2.69773943244486e-002	1.06300129782466e+005,-2.68580988454879e+006
2.70395836410878e-002	1.06296744599834e+005,-2.67965137730796e+006
2.71019163189078e-002	1.06293344760442e+005,-2.67350707190060e+006
2.71643926883902e-002	1.06289930205172e+005,-2.66737693571504e+006
2.72270130807785e-002	1.06286500874731e+005,-2.66126093621451e+006
2.72897778280798e-002	1.06283056709586e+005,-2.65515904093698e+006
2.73526872630665e-002	1.06279597650059e+005,-2.64907121749497e+006
2.74157417192782e-002	1.06276123636231e+005,-2.64299743357538e+006
2.74789415310233e-002	1.06272634607978e+005,-2.63693765693934e+006
2.75422870333810e-002	1.06269130505010e+005,-2.63089185542200e+006
2.76057785622028e-002	1.06265611266802e+005,-2.62485999693240e+006
2.76694164541145e-002	1.06262076832645e+005,-2.61884204945327e+006
2.77332010465178e-002	1.06258527141625e+005,-2.61283798104085e+006
2.77971326775922e-002	1.06254962132629e+005,-2.60684775982477e+006
2.78612116862970e-002	1.06251381744327e+005,-2.60087135400781e+006
2.79254384123727e-002	1.06247785915205e+005,-2.59490873186578e+006
2.79898131963430e-002	1.06244174583546e+005,-2.58895986174736e+006
2.80543363795165e-002	1.06240547687409e+005,-2.58302471207386e+006
2.81190083039887e-002	1.06236905164675e+005,-2.57710325133913e+006
2.81838293126439e-002	1.06233246952996e+005,-2.57119544810936e+006
2.82487997491564e-002	1.06229572989842e+005,-2.56530127102291e+006
2.83139199579931e-002	1.06225883212464e+005,-2.55942068879012e+006
2.83791902844149e-002	1.06222177557926e+005,-2.55355367019321e+006
2.84446110744785e-002	1.06218455963061e+005,-2.54770018408603e+006
2.85101826750384e-002	1.06214718364533e+005,-2.54186019939396e+006
2.85759054337488e-002	1.06210964698746e+005,-2.53603368511371e+006
2.86417796990651e-002	1.06207194901956e+005,-2.53022061031316e+006
2.87078058202462e-002	1.06203408910192e+005,-2.52442094413120e+006
2.87739841473560e-002	1.06199606659261e+005,-2.51863465577755e+006
2.88403150312653e-002	1.06195788084790e+005,-2.51286171453263e+006
2.89067988236540e-002	1.06191953122175e+005,-2.50710208974735e+006
2.89734358770125e-002	1.06188101706623e+005,-2.50135575084298e+006
2.90402265446438e-002	1.06184233773127e+005,-2.49562266731098e+006
2.91071711806653e-002	1.06180349256483e+005,-2.48990280871282e+006
2.91742701400109e-002	1.06176448091260e+005,-2.48419614467984e+006
2.92415237784326e-002	1.06172530211845e+005,-2.47850264491307e+006
2.93089324525025e-002	1.06168595552384e+005,-2.47282227918307e+006
2.93764965196146e-002	1.06164644046853e+005,-2.46715501732980e+006
2.94442163379869e-002	1.06160675628977e+005,-2.46150082926240e+006
2.95120922666631e-002	1.06156690232339e+005,-2.45585968495907e+006
2.95801246655147e-002	1.06152687790239e+005,-2.45023155446692e+006
2.96483138952427e-002	1.06148668235809e+005,-2.44461640790176e+006
2.97166603173795e-002	1.06144631501971e+005,-2.43901421544799e+006
2.97851642942911e-002	1.06140577521439e+005,-2.43342494735842e+006
2.98538261891788e-002	1.06136506226698e+005,-2.42784857395410e+006
2.99226463660811e-002	1.06132417550045e+005,-2.42228506562418e+006
2.99916251898757e-002	1.06128311423558e+005,-2.41673439282575e+006
3.00607630262815e-002	1.06124187779106e+005,-2.41119652608366e+006
3.01300602418604e-002	1.06120046548344e+005,-2.40567143599040e+006
3.01995172040194e-002	1.06115887662741e+005,-2.40015909320590e+006
3.02691342810123e-002	1.06111711053552e+005,-2.39465946845740e+006
3.03389118419419e-002	1.06107516651775e+005,-2.38917253253931e+006
3.04088502567620e-002	1.06103304388245e+005,-2.38369825631299e+006
3.04789498962790e-002	1.06099074193593e+005,-2.37823661070666e+006
3.05492111321543e-002	1.06094825998191e+005,-2.37278756671522e+006
3.06196343369060e-002	1.06090559732248e+005,-2.36735109540008e+006
3.06902198839108e-002	1.06086275325764e+005,-2.36192716788904e+006
3.07609681474063e-002	1.06081972708470e+005,-2.35651575537609e+006
3.08318795024927e-002	1.06077651809963e+005,-2.35111682912131e+006
3.09029543251351e-002	1.06073312559583e+005,-2.34573036045064e+006
3.09741929921650e-002	1.06068954886467e+005,-2.34035632075583e+006
3.10455958812827e-002	1.06064578719538e+005,-2.33499468149417e+006
3.11171633710593e-002	1.06060183987540e+005,-2.32964541418845e+006
3.11888958409385e-002	1.06055770618954e+005,-2.32430849042672e+006
3.12607936712387e-002	1.06051338542077e+005,-2.31898388186217e+006
3.13328572431550e-002	1.06046887685025e+005,-2.31367156021301e+006
3.14050869387613e-002	1.06042417975667e+005,-2.30837149726226e+006
3.14774831410123e-002	1.06037929341644e+005,-2.30308366485764e+006
3.15500462337454e-002	1.06033421710414e+005,-2.29780803491138e+006
3.16227766016829e-002	1.06028895009263e+005,-2.29254457940015e+006
3.16956746304340e-002	1.06024349165175e+005,-2.28729327036480e+006
3.17687407064968e-002	1.06019784104994e+005,-2.28205407991030e+006
3.18419752172604e-002	1.06015199755325e+005,-2.27682698020553e+006
3.19153785510067e-002	1.06010596042581e+005,-2.27161194348318e+006
3.19889510969131e-002	1.06005972892948e+005,-2.26640894203956e+006
3.20626932450538e-002	1.06001330232390e+005,-2.26121794823449e+006
3.21366053864023e-002	1.05996667986692e+005,-2.25603893449111e+006
3.22106879128334e-002	1.05991986081414e+005,-2.25087187329576e+006
3.22849412171255e-002	1.05987284441910e+005,-2.24571673719784e+006
3.23593656929619e-002	1.05982562993296e+005,-2.24057349880962e+006
3.24339617349340e-002	1.05977821660513e+005,-2.23544213080614e+006
3.25087297385425e-002	1.05973060368281e+005,-2.23032260592505e+006
3.25836701002000e-002	1.05968279041097e+005,-2.22521489696646e+006
3.26587832172327e-002	1.05963477603279e+005,-2.22011897679276e+006
3.27340694878829e-002	1.05958655978890e+005,-2.21503481832856e+006
3.28095293113110e-002	1.05953814091822e+005,-2.20996239456044e+006
3.28851630875974e-002	1.05948951865739e+005,-2.20490167853688e+006
3.29609712177448e-002	1.05944069224091e+005,-2.19985264336812e+006
3.30369541036805e-002	1.05939166090150e+005,-2.19481526222593e+006
3.31131121482582e-002	1.05934242386942e+005,-2.18978950834358e+006
3.31894457552601e-002	1.05929298037283e+005,-2.18477535501560e+006
3.32659553293995e-002	1.05924332963825e+005,-2.17977277559771e+006
3.33426412763225e-002	1.05919347088976e+005,-2.17478174350661e+006
3.34195040026105e-002	1.05914340334932e+005,-2.16980223221991e+006
3.34965439157818e-002	1.05909312623684e+005,-2.16483421527591e+006
3.35737614242945e-002	1.05904263877020e+005,-2.15987766627352e+006
3.36511569375481e-002	1.05899194016536e+005,-2.15493255887210e+006
3.37287308658859e-002	1.05894102963623e+005,-2.14999886679131e+006
3.38064836205972e-002	1.05888990639403e+005,-2.14507656381095e+006
3.38844156139193e-002	1.05883856964853e+005,-2.14016562377087e+006
3.39625272590399e-002	1.05878701860740e+005,-2.13526602057079e+006
3.40408189700991e-002	1.05873525247576e+005,-2.13037772817018e+006
3.41192911621919e-002	1.05868327045738e+005,-2.12550072058810e+006
3.41979442513699e-002	1.05863107175343e+005,-2.12063497190307e+006
3.42767786546440e-002	1.05857865556318e+005,-2.11578045625295e+006
3.43557947899865e-002	1.05852602108390e+005,-2.11093714783478e+006
3.44349930763328e-002	1.05847316751062e+005,-2.10610502090462e+006
3.45143739335846e-002	1.05842009403649e+005,-2.10128404977747e+006
3.45939377826112e-002	1.05836679985281e+005,-2.09647420882707e+006
3.46736850452521e-002	1.05831328414815e+005,-2.09167547248582e+006
3.47536161443195e-002	1.05825954610998e+005,-2.08688781524460e+006
3.48337315036001e-002	1.05820558492310e+005,-2.08211121165263e+006
3.49140315478576e-002	1.05815139977029e+005,-2.07734563631738e+006
3.49945167028347e-002	1.05809698983259e+005,-2.07259106390439e+006
3.50751873952557e-002	1.05804235428885e+005,-2.06784746913713e+006
3.51560440528288e-002	1.05798749231603e+005,-2.06311482679692e+006
3.52370871042477e-002	1.05793240308880e+005,-2.05839311172272e+006
3.53183169791946e-002	1.05787708578019e+005,-2.05368229881105e+006
3.53997341083424e-002	1.05782153956073e+005,-2.04898236301582e+006
3.54813389233565e-002	1.05776576359946e+005,-2.04429327934824e+006
3.55631318568975e-002	1.05770975706327e+005,-2.03961502287661e+006
3.56451133426233e-002	1.05765351911681e+005,-2.03494756872628e+006
3.57272838151918e-002	1.05759704892295e+005,-2.03029089207944e+006
3.58096437102625e-002	1.05754034564267e+005,-2.02564496817502e+006
3.58921934644994e-002	1.05748340843486e+005,-2.02100977230856e+006
3.59749335155731e-002	1.05742623645634e+005,-2.01638527983207e+006
3.60578643021631e-002	1.05736882886198e+005,-2.01177146615387e+006
3.61409862639602e-002	1.05731118480505e+005,-2.00716830673852e+006
3.62242998416688e-002	1.05725330343628e+005,-2.00257577710664e+006
3.63078054770090e-002	1.05719518390487e+005,-1.99799385283477e+006
3.63915036127196e-002	1.05713682535810e+005,-1.99342250955529e+006
3.64753946925597e-002	1.05707822694082e+005,-1.98886172295624e+006
3.65594791613114e-002	1.05701938779656e+005,-1.98431146878121e+006
3.66437574647822e-002	1.05696030706663e+005,-1.97977172282921e+006
3.67282300498073e-002	1.05690098389027e+005,-1.97524246095453e+006
3.68128973642520e-002	1.05684141740497e+005,-1.97072365906661e+006
3.68977598570139e-002	1.05678160674673e+005,-1.96621529312994e+006
3.69828179780255e-002	1.05672155104882e+005,-1.96171733916388e+006
3.70680721782565e-002	1.05666124944313e+005,-1.95722977324259e+006
3.71535229097161e-002	1.05660070105951e+005,-1.95275257149483e+006
3.72391706254557e-002	1.05653990502601e+005,-1.94828571010390e+006
3.73250157795709e-002	1.05647886046896e+005,-1.94382916530747e+006
3.74110588272042e-002	1.05641756651249e+005,-1.93938291339747e+006
3.74973002245472e-002	1.05635602227902e+005,-1.93494693071995e+006
3.75837404288433e-002	1.05629422688910e+005,-1.93052119367497e+006
3.76703798983897e-002	1.05623217946150e+005,-1.92610567871646e+006
3.77572190925404e-002	1.05616987911315e+005,-1.92170036235207e+006
3.78442584717082e-002	1.05610732495901e+005,-1.91730522114311e+006
3.79314984973670e-002	1.05604451611238e+005,-1.91292023170436e+006
3.80189396320549e-002	1.05598145168457e+005,-1.90854537070395e+006
3.81065823393761e-002	1.05591813078541e+005,-1.90418061486329e+006
3.81944270840035e-002	1.05585455252258e+005,-1.89982594095688e+006
3.82824743316811e-002	1.05579071600218e+005,-1.89548132581221e+006
3.83707245492267e-002	1.05572662032860e+005,-1.89114674630965e+006
3.84591782045342e-002	1.05566226460413e+005,-1.88682217938230e+006
3.85478357665760e-002	1.05559764792960e+005,-1.88250760201587e+006
3.86366977054057e-002	1.05553276940390e+005,-1.87820299124857e+006
3.87257644921605e-002	1.05546762812427e+005,-1.87390832417098e+006
3.88150365990636e-002	1.05540222318635e+005,-1.86962357792593e+006
3.89045144994268e-002	1.05533655368395e+005,-1.86534872970837e+006
3.89941986676531e-002	1.05527061870902e+005,-1.86108375676523e+006
3.90840895792390e-002	1.05520441735208e+005,-1.85682863639534e+006
3.91741877107771e-002	1.05513794870160e+005,-1.85258334594928e+006
3.92644935399587e-002	1.05507121184471e+005,-1.84834786282924e+006
3.93550075455765e-002	1.05500420586684e+005,-1.84412216448895e+006
3.94457302075266e-002	1.05493692985132e+005,-1.83990622843351e+006
3.95366620068115e-002	1.05486938288059e+005,-1.83570003221930e+006
3.96278034255427e-002	1.05480156403473e+005,-1.83150355345382e+006
3.97191549469428e-002	1.05473347239258e+005,-1.82731676979563e+006
3.98107170553485e-002	1.05466510703137e+005,-1.82313965895417e+006
3.99024902362129e-002	1.05459646702639e+005,-1.81897219868968e+006
3.99944749761085e-002	1.05452755145179e+005,-1.81481436681304e+006
4.00866717627290e-002	1.05445835937970e+005,-1.81066614118570e+006
4.01790810848927e-002	1.05438888988111e+005,-1.80652749971953e+006
4.02717034325446e-002	1.05431914202515e+005,-1.80239842037670e+006
4.03645392967592e-002	1.05424911487945e+005,-1.79827888116957e+006
4.04575891697430e-002	1.05417880751021e+005,-1.79416886016056e+006
4.05508535448371e-002	1.05410821898200e+005,-1.79006833546206e+006
4.06443329165200e-002	1.05403734835800e+005,-1.78597728523628e+006
4.07380277804099e-002	1.05396619469960e+005,-1.78189568769513e+006
4.08319386332679e-002	1.05389475706713e+005,-1.77782352110015e+006
4.09260659729997e-002	1.05382303451927e+005,-1.77376076376233e+006
4.10204102986593e-002	1.05375102611311e+005,-1.76970739404203e+006
4.11149721104509e-002	1.05367873090418e+005,-1.76566339034886e+006
4.12097519097317e-002	1.05360614794738e+005,-1.76162873114157e+006
4.13047501990148e-002	1.05353327629504e+005,-1.75760339492789e+006
4.13999674819717e-002	1.05346011499903e+005,-1.75358736026448e+006
4.14954042634349e-002	1.05338666310934e+005,-1.74958060575676e+006
4.15910610494008e-002	1.05331291967462e+005,-1.74558311005882e+006
4.16869383470322e-002	1.05323888374229e+005,-1.74159485187331e+006
4.17830366646608e-002	1.05316455435859e+005,-1.73761580995131e+006
4.18793565117904e-002	1.05308993056805e+005,-1.73364596309221e+006
4.19758983990994e-002	1.05301501141409e+005,-1.72968529014361e+006
4.20726628384430e-002	1.05293979593882e+005,-1.72573377000122e+006
4.21696503428568e-002	1.05286428318310e+005,-1.72179138160870e+006
4.22668614265589e-002	1.05278847218621e+005,-1.71785810395759e+006
4.23642966049527e-002	1.05271236198688e+005,-1.71393391608718e+006
4.24619563946299e-002	1.05263595162189e+005,-1.71001879708439e+006
4.25598413133729e-002	1.05255924012717e+005,-1.70611272608367e+006
4.26579518801578e-002	1.05248222653732e+005,-1.70221568226689e+006
4.27562886151572e-002	1.05240490988574e+005,-1.69832764486320e+006
4.28548520397425e-002	1.05232728920489e+005,-1.69444859314895e+006
4.29536426764873e-002	1.05224936352575e+005,-1.69057850644756e+006
4.30526610491696e-002	1.05217113187834e+005,-1.68671736412942e+006
4.31519076827751e-002	1.05209259329164e+005,-1.68286514561177e+006
4.32513831034994e-002	1.05201374679319e+005,-1.67902183035858e+006
4.33510878387514e-002	1.05193459140995e+005,-1.67518739788047e+006
4.34510224171557e-002	1.05185512616742e+005,-1.67136182773456e+006
4.35511873685554e-002	1.05177535009019e+005,-1.66754509952439e+006
4.36515832240151e-002	1.05169526220204e+005,-1.66373719289979e+006
4.37522105158237e-002	1.05161486152517e+005,-1.65993808755679e+006
4.38530697774971e-002	1.05153414708118e+005,-1.65614776323749e+006
4.39541615437809e-002	1.05145311789091e+005,-1.65236619972996e+006
4.40554863506538e-002	1.05137177297387e+005,-1.64859337686814e+006
4.41570447353297e-002	1.05129011134870e+005,-1.64482927453171e+006
4.42588372362611e-002	1.05120813203325e+005,-1.64107387264599e+006
4.43608643931417e-002	1.05112583404430e+005,-1.63732715118185e+006
4.44631267469093e-002	1.05104321639818e+005,-1.63358909015558e+006
4.45656248397488e-002	1.05096027810965e+005,-1.62985966962878e+006
4.46683592150947e-002	1.05087701819348e+005,-1.62613886970827e+006
4.47713304176347e-002	1.05079343566279e+005,-1.62242667054596e+006
4.48745389933116e-002	1.05070952953067e+005,-1.61872305233878e+006
4.49779854893272e-002	1.05062529880881e+005,-1.61502799532851e+006
4.50816704541444e-002	1.05054074250867e+005,-1.61134147980176e+006
4.51855944374906e-002	1.05045585964052e+005,-1.60766348608977e+006
4.52897579903605e-002	1.05037064921421e+005,-1.60399399456838e+006
4.53941616650187e-002	1.05028511023901e+005,-1.60033298565789e+006
4.54988060150032e-002	1.05019924172308e+005,-1.59668043982294e+006
4.56036915951280e-002	1.05011304267447e+005,-1.59303633757243e+006
4.57088189614859e-002	1.05002651210024e+005,-1.58940065945941e+006
4.58141886714517e-002	1.04993964900701e+005,-1.58577338608098e+006
4.59198012836852e-002	1.04985245240076e+005,-1.58215449807815e+006
4.60256573581340e-002	1.04976492128712e+005,-1.57854397613579e+006
4.61317574560363e-002	1.04967705467089e+005,-1.57494180098249e+006
4.62381021399244e-002	1.04958885155657e+005,-1.57134795339045e+006
4.63446919736271e-002	1.04950031094827e+005,-1.56776241417541e+006
4.64515275222733e-002	1.04941143184939e+005,-1.56418516419651e+006
4.65586093522942e-002	1.04932221326289e+005,-1.56061618435621e+006
4.66659380314272e-002	1.04923265419160e+005,-1.55705545560018e+006
4.67735141287181e-002	1.04914275363803e+005,-1.55350295891719e+006
4.68813382145248e-002	1.04905251060395e+005,-1.54995867533903e+006
