time	V(vout)	28*V(vin)
1.947680360232408e+000	6.432751e-001	0.000000e+000
1.949141788803846e+000	6.378420e-001	0.000000e+000
1.950603217375284e+000	6.324501e-001	0.000000e+000
1.952064645946723e+000	6.270996e-001	0.000000e+000
1.953526074518161e+000	6.217903e-001	0.000000e+000
1.953536074518161e+000	6.217541e-001	0.000000e+000
1.954997503089599e+000	6.164857e-001	0.000000e+000
1.956458931661037e+000	6.112572e-001	0.000000e+000
1.957920360232475e+000	6.060685e-001	0.000000e+000
1.959381788803913e+000	6.009197e-001	0.000000e+000
1.960843217375351e+000	5.958107e-001	0.000000e+000
1.962304645946790e+000	5.907415e-001	0.000000e+000
1.963766074518228e+000	5.857123e-001	0.000000e+000
1.963776074518228e+000	5.856780e-001	0.000000e+000
1.965237503089666e+000	5.806881e-001	0.000000e+000
1.966698931661104e+000	5.757365e-001	0.000000e+000
1.968160360232542e+000	5.708233e-001	0.000000e+000
1.969621788803980e+000	5.659484e-001	0.000000e+000
1.971083217375419e+000	5.611119e-001	0.000000e+000
1.972544645946857e+000	5.563137e-001	0.000000e+000
1.974006074518295e+000	5.515538e-001	0.000000e+000
1.974016074518295e+000	5.515214e-001	0.000000e+000
1.975477503089733e+000	5.467994e-001	0.000000e+000
1.976938931661171e+000	5.421142e-001	0.000000e+000
1.978400360232609e+000	5.374658e-001	0.000000e+000
1.979861788804048e+000	5.328542e-001	0.000000e+000
1.981323217375486e+000	5.282794e-001	0.000000e+000
1.982784645946924e+000	5.237414e-001	0.000000e+000
1.984246074518362e+000	5.192403e-001	0.000000e+000
1.984256074518362e+000	5.192096e-001	0.000000e+000
1.985717503089800e+000	5.147446e-001	0.000000e+000
1.987178931661238e+000	5.103149e-001	0.000000e+000
1.988640360232676e+000	5.059205e-001	0.000000e+000
1.990101788804115e+000	5.015612e-001	0.000000e+000
1.991563217375553e+000	4.972372e-001	0.000000e+000
1.993024645946991e+000	4.929484e-001	0.000000e+000
1.994486074518429e+000	4.886949e-001	0.000000e+000
1.994496074518429e+000	4.886659e-001	0.000000e+000
1.995957503089867e+000	4.844470e-001	0.000000e+000
1.997418931661305e+000	4.802618e-001	0.000000e+000
1.998880360232743e+000	4.761103e-001	0.000000e+000
2.000341788804182e+000	4.719924e-001	0.000000e+000
2.001803217375620e+000	4.679082e-001	0.000000e+000
2.003264645947058e+000	4.638577e-001	0.000000e+000
2.004726074518496e+000	4.598408e-001	0.000000e+000
2.004736074518496e+000	4.598134e-001	0.000000e+000
2.006197503089934e+000	4.558297e-001	0.000000e+000
2.007658931661372e+000	4.518780e-001	0.000000e+000
2.009120360232811e+000	4.479585e-001	0.000000e+000
2.010581788804249e+000	4.440711e-001	0.000000e+000
2.012043217375687e+000	4.402157e-001	0.000000e+000
2.013504645947125e+000	4.363925e-001	0.000000e+000
2.014966074518563e+000	4.326014e-001	0.000000e+000
2.014976074518563e+000	4.325756e-001	0.000000e+000
2.016437503090002e+000	4.288160e-001	0.000000e+000
2.017898931661439e+000	4.250870e-001	0.000000e+000
2.019360360232878e+000	4.213886e-001	0.000000e+000
2.020821788804316e+000	4.177208e-001	0.000000e+000
2.022283217375754e+000	4.140835e-001	0.000000e+000
2.023744645947192e+000	4.104769e-001	0.000000e+000
2.025206074518630e+000	4.069008e-001	0.000000e+000
2.025216074518630e+000	4.068764e-001	0.000000e+000
2.026677503090069e+000	4.033303e-001	0.000000e+000
2.028138931661506e+000	3.998133e-001	0.000000e+000
2.029600360232945e+000	3.963254e-001	0.000000e+000
2.031061788804383e+000	3.928666e-001	0.000000e+000
2.032523217375821e+000	3.894368e-001	0.000000e+000
2.033984645947259e+000	3.860361e-001	0.000000e+000
2.035446074518697e+000	3.826645e-001	0.000000e+000
2.035456074518697e+000	3.826416e-001	0.000000e+000
2.045696074518765e+000	3.597985e-001	0.000000e+000
2.047157503090203e+000	3.566482e-001	0.000000e+000
2.048618931661641e+000	3.535242e-001	0.000000e+000
2.050080360233079e+000	3.504263e-001	0.000000e+000
2.051541788804517e+000	3.473547e-001	0.000000e+000
2.053003217375955e+000	3.443092e-001	0.000000e+000
2.054464645947393e+000	3.412900e-001	0.000000e+000
2.055926074518832e+000	3.382970e-001	0.000000e+000
2.055936074518832e+000	3.382766e-001	0.000000e+000
2.057397503090270e+000	3.353093e-001	0.000000e+000
2.058858931661708e+000	3.323668e-001	0.000000e+000
2.060320360233146e+000	3.294491e-001	0.000000e+000
2.061781788804584e+000	3.265563e-001	0.000000e+000
2.063243217376023e+000	3.236884e-001	0.000000e+000
2.064704645947460e+000	3.208452e-001	0.000000e+000
2.066166074518899e+000	3.180270e-001	0.000000e+000
2.066176074518899e+000	3.180077e-001	0.000000e+000
2.067637503090337e+000	3.152138e-001	0.000000e+000
2.069098931661775e+000	3.124433e-001	0.000000e+000
2.070560360233213e+000	3.096964e-001	0.000000e+000
2.072021788804651e+000	3.069731e-001	0.000000e+000
2.073483217376090e+000	3.042732e-001	0.000000e+000
2.074944645947527e+000	3.015969e-001	0.000000e+000
2.076406074518966e+000	2.989441e-001	0.000000e+000
2.076416074518966e+000	2.989261e-001	0.000000e+000
2.077877503090404e+000	2.962963e-001	0.000000e+000
2.079338931661842e+000	2.936888e-001	0.000000e+000
2.080800360233280e+000	2.911036e-001	0.000000e+000
2.082261788804718e+000	2.885406e-001	0.000000e+000
2.083723217376157e+000	2.859999e-001	0.000000e+000
2.085184645947595e+000	2.834814e-001	0.000000e+000
2.086646074519033e+000	2.809853e-001	0.000000e+000
2.086656074519033e+000	2.809682e-001	0.000000e+000
2.088117503090471e+000	2.784939e-001	0.000000e+000
2.089578931661909e+000	2.760405e-001	0.000000e+000
2.091040360233347e+000	2.736083e-001	0.000000e+000
2.092501788804785e+000	2.711970e-001	0.000000e+000
2.093963217376224e+000	2.688069e-001	0.000000e+000
2.095424645947662e+000	2.664378e-001	0.000000e+000
2.096886074519100e+000	2.640897e-001	0.000000e+000
2.096896074519100e+000	2.640737e-001	0.000000e+000
2.098357503090538e+000	2.617462e-001	0.000000e+000
2.099818931661976e+000	2.594387e-001	0.000000e+000
2.101280360233414e+000	2.571510e-001	0.000000e+000
2.102741788804853e+000	2.548832e-001	0.000000e+000
2.104203217376291e+000	2.526353e-001	0.000000e+000
2.105664645947729e+000	2.504074e-001	0.000000e+000
2.107126074519167e+000	2.481993e-001	0.000000e+000
2.107136074519167e+000	2.481843e-001	0.000000e+000
2.108597503090605e+000	2.459956e-001	0.000000e+000
2.110058931662043e+000	2.438258e-001	0.000000e+000
2.111520360233481e+000	2.416748e-001	0.000000e+000
2.112981788804920e+000	2.395425e-001	0.000000e+000
2.114443217376358e+000	2.374291e-001	0.000000e+000
2.115904645947796e+000	2.353344e-001	0.000000e+000
2.117366074519234e+000	2.332586e-001	0.000000e+000
2.117376074519234e+000	2.332444e-001	0.000000e+000
2.118837503090672e+000	2.311869e-001	0.000000e+000
2.120298931662110e+000	2.291472e-001	0.000000e+000
2.121760360233548e+000	2.271252e-001	0.000000e+000
2.123221788804987e+000	2.251209e-001	0.000000e+000
2.124683217376425e+000	2.231344e-001	0.000000e+000
2.126144645947863e+000	2.211656e-001	0.000000e+000
2.127606074519301e+000	2.192146e-001	0.000000e+000
2.127616074519301e+000	2.192013e-001	0.000000e+000
2.129077503090739e+000	2.172676e-001	0.000000e+000
2.130538931662177e+000	2.153506e-001	0.000000e+000
2.132000360233616e+000	2.134503e-001	0.000000e+000
2.133461788805054e+000	2.115668e-001	0.000000e+000
2.134923217376492e+000	2.097001e-001	0.000000e+000
2.136384645947930e+000	2.078501e-001	0.000000e+000
2.137846074519368e+000	2.060168e-001	0.000000e+000
2.137856074519368e+000	2.060043e-001	0.000000e+000
2.139317503090807e+000	2.041874e-001	0.000000e+000
2.140778931662244e+000	2.023862e-001	0.000000e+000
2.142240360233683e+000	2.006009e-001	0.000000e+000
2.143701788805121e+000	1.988313e-001	0.000000e+000
2.145163217376559e+000	1.970775e-001	0.000000e+000
2.146624645947997e+000	1.953395e-001	0.000000e+000
2.148086074519435e+000	1.936173e-001	0.000000e+000
2.148096074519435e+000	1.936055e-001	0.000000e+000
2.149557503090874e+000	1.918987e-001	0.000000e+000
2.151018931662311e+000	1.902068e-001	0.000000e+000
2.152480360233750e+000	1.885298e-001	0.000000e+000
2.153941788805188e+000	1.868676e-001	0.000000e+000
2.155403217376626e+000	1.852203e-001	0.000000e+000
2.156864645948064e+000	1.835879e-001	0.000000e+000
2.158326074519502e+000	1.819704e-001	0.000000e+000
2.158336074519502e+000	1.819593e-001	0.000000e+000
2.159713217376654e+000	1.804484e-001	0.000000e+000
2.161090360233806e+000	1.789499e-001	0.000000e+000
2.162467503090958e+000	1.774638e-001	0.000000e+000
2.163844645948110e+000	1.759903e-001	0.000000e+000
2.165221788805262e+000	1.745292e-001	0.000000e+000
2.166598931662414e+000	1.730805e-001	0.000000e+000
2.167976074519566e+000	1.716444e-001	0.000000e+000
2.168576074519570e+000	1.710224e-001	0.000000e+000
2.169783217376720e+000	1.697780e-001	0.000000e+000
2.170990360233871e+000	1.685427e-001	0.000000e+000
2.172197503091022e+000	1.673165e-001	0.000000e+000
2.173404645948172e+000	1.660993e-001	0.000000e+000
2.174611788805323e+000	1.648912e-001	0.000000e+000
2.175818931662474e+000	1.636921e-001	0.000000e+000
2.177026074519625e+000	1.625021e-001	0.000000e+000
2.178816074519637e+000	1.607535e-001	0.000000e+000
2.179926074519644e+000	1.596789e-001	0.000000e+000
2.181036074519651e+000	1.586116e-001	0.000000e+000
2.182146074519658e+000	1.575515e-001	0.000000e+000
2.183256074519666e+000	1.564986e-001	0.000000e+000
2.184366074519673e+000	1.554530e-001	0.000000e+000
2.185476074519680e+000	1.544146e-001	0.000000e+000
2.186586074519688e+000	1.533833e-001	0.000000e+000
2.186937503091119e+000	1.530583e-001	0.000000e+000
2.187288931662549e+000	1.527340e-001	0.000000e+000
2.187640360233980e+000	1.524103e-001	0.000000e+000
2.187991788805411e+000	1.520874e-001	0.000000e+000
2.188343217376842e+000	1.517651e-001	0.000000e+000
2.188694645948273e+000	1.514436e-001	0.000000e+000
2.189046074519704e+000	1.511228e-001	0.000000e+000
2.189056074519704e+000	1.511137e-001	0.000000e+000
2.190121788805425e+000	1.501451e-001	0.000000e+000
2.191187503091146e+000	1.491829e-001	0.000000e+000
2.192253217376868e+000	1.482269e-001	0.000000e+000
2.193318931662589e+000	1.472772e-001	0.000000e+000
2.194384645948310e+000	1.463337e-001	0.000000e+000
2.195450360234031e+000	1.453965e-001	0.000000e+000
2.196516074519753e+000	1.444656e-001	0.000000e+000
2.196911788805469e+000	1.441215e-001	0.000000e+000
2.197307503091186e+000	1.437782e-001	0.000000e+000
2.197703217376903e+000	1.434357e-001	0.000000e+000
2.198098931662620e+000	1.430941e-001	0.000000e+000
2.198494645948337e+000	1.427533e-001	0.000000e+000
2.198890360234054e+000	1.424134e-001	0.000000e+000
2.199286074519771e+000	1.420743e-001	0.000000e+000
2.199296074519771e+000	1.420657e-001	0.000000e+000
2.200360360234063e+000	1.411580e-001	0.000000e+000
2.201424645948356e+000	1.402561e-001	0.000000e+000
2.202488931662649e+000	1.393601e-001	0.000000e+000
2.203553217376942e+000	1.384699e-001	0.000000e+000
2.204617503091234e+000	1.375856e-001	0.000000e+000
2.205681788805527e+000	1.367072e-001	0.000000e+000
2.206746074519820e+000	1.358347e-001	0.000000e+000
2.207143217376965e+000	1.355106e-001	0.000000e+000
2.207540360234110e+000	1.351872e-001	0.000000e+000
2.207937503091256e+000	1.348646e-001	0.000000e+000
2.208334645948401e+000	1.345429e-001	0.000000e+000
2.208731788805547e+000	1.342219e-001	0.000000e+000
2.209128931662692e+000	1.339017e-001	0.000000e+000
2.209526074519838e+000	1.335823e-001	0.000000e+000
2.209536074519838e+000	1.335743e-001	0.000000e+000
2.210658931662702e+000	1.326757e-001	0.000000e+000
2.211781788805567e+000	1.317832e-001	0.000000e+000
2.212904645948431e+000	1.308968e-001	0.000000e+000
2.214027503091296e+000	1.300165e-001	0.000000e+000
2.215150360234160e+000	1.291424e-001	0.000000e+000
2.216273217377025e+000	1.282744e-001	0.000000e+000
2.217396074519889e+000	1.274125e-001	0.000000e+000
2.217734645948463e+000	1.271537e-001	0.000000e+000
2.218073217377037e+000	1.268956e-001	0.000000e+000
2.218411788805610e+000	1.266379e-001	0.000000e+000
2.218750360234184e+000	1.263808e-001	0.000000e+000
2.219088931662757e+000	1.261242e-001	0.000000e+000
2.219427503091331e+000	1.258681e-001	0.000000e+000
2.219766074519905e+000	1.256126e-001	0.000000e+000
2.219776074519905e+000	1.256051e-001	0.000000e+000
2.221114645948485e+000	1.246004e-001	0.000000e+000
2.222453217377066e+000	1.236037e-001	0.000000e+000
2.223791788805646e+000	1.226152e-001	0.000000e+000
2.225130360234226e+000	1.216347e-001	0.000000e+000
2.226468931662806e+000	1.206624e-001	0.000000e+000
2.227807503091386e+000	1.196981e-001	0.000000e+000
2.229146074519966e+000	1.187419e-001	0.000000e+000
2.230016074519972e+000	1.181245e-001	0.000000e+000
2.231477503091410e+000	1.170950e-001	0.000000e+000
2.232938931662848e+000	1.160745e-001	0.000000e+000
2.234400360234286e+000	1.150630e-001	0.000000e+000
2.235861788805725e+000	1.140605e-001	0.000000e+000
2.237323217377163e+000	1.130669e-001	0.000000e+000
2.238784645948601e+000	1.120823e-001	0.000000e+000
2.240246074520039e+000	1.111066e-001	0.000000e+000
2.240256074520039e+000	1.111000e-001	0.000000e+000
2.241717503091477e+000	1.101330e-001	0.000000e+000
2.243178931662915e+000	1.091745e-001	0.000000e+000
2.244640360234353e+000	1.082243e-001	0.000000e+000
2.246101788805792e+000	1.072826e-001	0.000000e+000
2.247563217377230e+000	1.063493e-001	0.000000e+000
2.249024645948668e+000	1.054243e-001	0.000000e+000
2.250486074520106e+000	1.045078e-001	0.000000e+000
2.250496074520106e+000	1.045015e-001	0.000000e+000
2.251957503091544e+000	1.035932e-001	0.000000e+000
2.253418931662982e+000	1.026927e-001	0.000000e+000
2.254880360234421e+000	1.018002e-001	0.000000e+000
2.256341788805859e+000	1.009156e-001	0.000000e+000
2.257803217377297e+000	1.000389e-001	0.000000e+000
2.259264645948735e+000	9.917005e-002	0.000000e+000
2.260726074520173e+000	9.830915e-002	0.000000e+000
2.260736074520173e+000	9.830329e-002	0.000000e+000
2.262197503091612e+000	9.745011e-002	0.000000e+000
2.263658931663049e+000	9.660439e-002	0.000000e+000
2.265120360234488e+000	9.576613e-002	0.000000e+000
2.266581788805926e+000	9.493533e-002	0.000000e+000
2.268043217377364e+000	9.411198e-002	0.000000e+000
2.269504645948802e+000	9.329609e-002	0.000000e+000
2.270966074520240e+000	9.248766e-002	0.000000e+000
2.270976074520240e+000	9.248215e-002	0.000000e+000
2.281216074520307e+000	8.701649e-002	0.000000e+000
2.291456074520375e+000	8.188551e-002	0.000000e+000
2.301696074520442e+000	7.706915e-002	0.000000e+000
2.311936074520509e+000	7.254826e-002	0.000000e+000
2.322176074520576e+000	6.830464e-002	0.000000e+000
2.332416074520643e+000	6.432112e-002	0.000000e+000
2.342656074520710e+000	6.058149e-002	0.000000e+000
2.352896074520777e+000	5.707054e-002	0.000000e+000
2.363136074520844e+000	5.377397e-002	0.000000e+000
2.373376074520911e+000	5.067838e-002	0.000000e+000
2.383616074520978e+000	4.777122e-002	0.000000e+000
2.393856074521045e+000	4.504073e-002	0.000000e+000
2.404096074521112e+000	4.247587e-002	0.000000e+000
2.414336074521180e+000	4.006632e-002	0.000000e+000
2.424576074521247e+000	3.780242e-002	0.000000e+000
2.434816074521314e+000	3.567511e-002	0.000000e+000
2.445056074521381e+000	3.367588e-002	0.000000e+000
2.455296074521448e+000	3.179680e-002	0.000000e+000
2.465536074521515e+000	3.003041e-002	0.000000e+000
2.475776074521582e+000	2.836972e-002	0.000000e+000
2.486016074521649e+000	2.680819e-002	0.000000e+000
2.496256074521716e+000	2.533969e-002	0.000000e+000
2.506496074521783e+000	2.395846e-002	0.000000e+000
2.516736074521850e+000	2.265911e-002	0.000000e+000
2.526976074521917e+000	2.143660e-002	0.000000e+000
2.537216074521985e+000	2.028618e-002	0.000000e+000
2.547456074522052e+000	1.920341e-002	0.000000e+000
2.557696074522119e+000	1.818412e-002	0.000000e+000
2.567936074522186e+000	1.722440e-002	0.000000e+000
2.578176074522253e+000	1.632060e-002	0.000000e+000
2.588416074522320e+000	1.546927e-002	0.000000e+000
2.598656074522387e+000	1.466719e-002	0.000000e+000
2.608896074522454e+000	1.391134e-002	0.000000e+000
2.619136074522521e+000	1.319888e-002	0.000000e+000
2.629376074522588e+000	1.252716e-002	0.000000e+000
2.639616074522655e+000	1.189368e-002	0.000000e+000
2.649856074522722e+000	1.129609e-002	0.000000e+000
2.660096074522790e+000	1.073221e-002	0.000000e+000
2.670336074522857e+000	1.019998e-002	0.000000e+000
2.680576074522924e+000	9.697456e-003	0.000000e+000
2.690816074522991e+000	9.222836e-003	0.000000e+000
2.701056074523058e+000	8.774418e-003	0.000000e+000
2.711296074523125e+000	8.350607e-003	0.000000e+000
2.721536074523192e+000	7.949906e-003	0.000000e+000
2.731776074523259e+000	7.570913e-003	0.000000e+000
2.742016074523326e+000	7.212310e-003	0.000000e+000
2.752256074523393e+000	6.872862e-003	0.000000e+000
2.762496074523460e+000	6.551410e-003	0.000000e+000
2.772736074523527e+000	6.246866e-003	0.000000e+000
2.782976074523595e+000	5.958210e-003	0.000000e+000
2.793216074523662e+000	5.684485e-003	0.000000e+000
2.803456074523729e+000	5.424792e-003	0.000000e+000
2.813696074523796e+000	5.178289e-003	0.000000e+000
2.823936074523863e+000	4.944184e-003	0.000000e+000
2.834176074523930e+000	4.721737e-003	0.000000e+000
2.844416074523997e+000	4.510250e-003	0.000000e+000
2.854656074524064e+000	4.309070e-003	0.000000e+000
2.864896074524131e+000	4.117585e-003	0.000000e+000
2.875136074524198e+000	3.935218e-003	0.000000e+000
2.885376074524265e+000	3.761430e-003	0.000000e+000
2.895616074524333e+000	3.595715e-003	0.000000e+000
2.905856074524400e+000	3.437596e-003	0.000000e+000
2.916096074524467e+000	3.286628e-003	0.000000e+000
2.926336074524534e+000	3.142391e-003	0.000000e+000
2.936576074524601e+000	3.004493e-003	0.000000e+000
2.946816074524668e+000	2.872565e-003	0.000000e+000
2.957056074524735e+000	2.746260e-003	0.000000e+000
2.967296074524802e+000	2.625254e-003	0.000000e+000
2.977536074524869e+000	2.509241e-003	0.000000e+000
2.987776074524936e+000	2.397935e-003	0.000000e+000
2.998016074525003e+000	2.291068e-003	0.000000e+000
3.000995701899908e+000	2.260789e-003	0.000000e+000
3.001000000000000e+000	2.266066e-003	0.000000e+000
3.001000000100000e+000	2.116782e-002	2.100000e+000
3.001000000300000e+000	4.611529e-002	6.300001e+000
3.001000000603634e+000	6.665673e-002	1.267631e+001
3.001000000942965e+000	7.704905e-002	1.980226e+001
3.001000001000000e+000	7.732851e-002	2.100000e+001
3.001000001001349e+000	7.651719e-002	2.100000e+001
3.001000001004046e+000	7.518630e-002	2.100000e+001
3.001000001009441e+000	7.339274e-002	2.100000e+001
3.001000001020231e+000	7.119148e-002	2.100000e+001
3.001000001034947e+000	6.912812e-002	2.100000e+001
3.001000001057362e+000	6.653579e-002	2.100000e+001
3.001000001096714e+000	6.244842e-002	2.100000e+001
3.001000001175419e+000	5.524289e-002	2.100000e+001
3.001000001332828e+000	4.317199e-002	2.100000e+001
3.001000001599067e+000	2.741191e-002	2.100000e+001
3.001000001971384e+000	1.198765e-002	2.100000e+001
3.001000002384900e+000	1.261996e-003	2.100000e+001
3.001000002851551e+000	-5.391991e-003	2.100000e+001
