Freq.	V(vout)*exp(i*Pi)
2.63026799189532e-001	1.85275579647673e+001,4.73871218145068e+000
2.63633138582532e-001	1.85231209296502e+001,4.75756497179882e+000
2.64240875732189e-001	1.85186883808604e+001,4.77645572293095e+000
2.64850013860664e-001	1.85142602765435e+001,4.79538450217736e+000
2.65460556197548e-001	1.85098365745380e+001,4.81435137729509e+000
2.66072505979875e-001	1.85054172325629e+001,4.83335641656292e+000
2.66685866452142e-001	1.85010022080487e+001,4.85239968870289e+000
2.67300640866325e-001	1.84965914582733e+001,4.87148126294480e+000
2.67916832481897e-001	1.84921849402641e+001,4.89060120897748e+000
2.68534444565844e-001	1.84877826108558e+001,4.90975959698419e+000
2.69153480392685e-001	1.84833844266347e+001,4.92895649761027e+000
2.69773943244486e-001	1.84789903440572e+001,4.94819198202657e+000
2.70395836410878e-001	1.84746003192992e+001,4.96746612185538e+000
2.71019163189078e-001	1.84702143083502e+001,4.98677898921707e+000
2.71643926883902e-001	1.84658322669848e+001,5.00613065671558e+000
2.72270130807785e-001	1.84614541508042e+001,5.02552119746355e+000
2.72897778280798e-001	1.84570799151605e+001,5.04495068504351e+000
2.73526872630665e-001	1.84527095152140e+001,5.06441919354149e+000
2.74157417192782e-001	1.84483429059451e+001,5.08392679755069e+000
2.74789415310233e-001	1.84439800420951e+001,5.10347357213545e+000
2.75422870333810e-001	1.84396208782247e+001,5.12305959288070e+000
2.76057785622028e-001	1.84352653686547e+001,5.14268493584575e+000
2.76694164541145e-001	1.84309134675769e+001,5.16234967762851e+000
2.77332010465177e-001	1.84265651288954e+001,5.18205389528588e+000
2.77971326775922e-001	1.84222203063801e+001,5.20179766641110e+000
2.78612116862970e-001	1.84178789535625e+001,5.22158106908859e+000
2.79254384123727e-001	1.84135410237586e+001,5.24140418189586e+000
2.79898131963430e-001	1.84092064701466e+001,5.26126708395061e+000
2.80543363795165e-001	1.84048752456882e+001,5.28116985487399e+000
2.81190083039887e-001	1.84005473030806e+001,5.30111257476183e+000
2.81838293126439e-001	1.83962225948951e+001,5.32109532425972e+000
2.82487997491564e-001	1.83919010734607e+001,5.34111818450290e+000
2.83139199579931e-001	1.83875826909670e+001,5.36118123717595e+000
2.83791902844149e-001	1.83832673993471e+001,5.38128456444384e+000
2.84446110744785e-001	1.83789551503772e+001,5.40142824900858e+000
2.85101826750384e-001	1.83746458956156e+001,5.42161237409141e+000
2.85759054337488e-001	1.83703395864506e+001,5.44183702343162e+000
2.86417796990651e-001	1.83660361740230e+001,5.46210228127510e+000
2.87078058202462e-001	1.83617356093743e+001,5.48240823243788e+000
2.87739841473560e-001	1.83574378432422e+001,5.50275496220275e+000
2.88403150312653e-001	1.83531428262683e+001,5.52314255643312e+000
2.89067988236540e-001	1.83488505088210e+001,5.54357110147043e+000
2.89734358770125e-001	1.83445608411599e+001,5.56404068424446e+000
2.90402265446438e-001	1.83402737732879e+001,5.58455139216661e+000
2.91071711806653e-001	1.83359892550552e+001,5.60510331321066e+000
2.91742701400109e-001	1.83317072360778e+001,5.62569653585974e+000
2.92415237784326e-001	1.83274276658691e+001,5.64633114918483e+000
2.93089324525025e-001	1.83231504936418e+001,5.66700724272131e+000
2.93764965196146e-001	1.83188756684820e+001,5.68772490659050e+000
2.94442163379869e-001	1.83146031393040e+001,5.70848423146039e+000
2.95120922666631e-001	1.83103328548046e+001,5.72928530852572e+000
2.95801246655147e-001	1.83060647634966e+001,5.75012822952339e+000
2.96483138952427e-001	1.83017988137269e+001,5.77101308674899e+000
2.97166603173795e-001	1.82975349536069e+001,5.79193997302143e+000
2.97851642942911e-001	1.82932731311264e+001,5.81290898174175e+000
2.98538261891788e-001	1.82890132940241e+001,5.83392020682438e+000
2.99226463660811e-001	1.82847553899198e+001,5.85497374277669e+000
2.99916251898757e-001	1.82804993661946e+001,5.87606968462011e+000
3.00607630262815e-001	1.82762451700881e+001,5.89720812797317e+000
3.01300602418604e-001	1.82719927486126e+001,5.91838916896630e+000
3.01995172040194e-001	1.82677420486585e+001,5.93961290433760e+000
3.02691342810123e-001	1.82634930168252e+001,5.96087943131912e+000
3.03389118419419e-001	1.82592455996767e+001,5.98218884778681e+000
3.04088502567620e-001	1.82549997434677e+001,6.00354125210739e+000
3.04789498962790e-001	1.82507553943656e+001,6.02493674327818e+000
3.05492111321543e-001	1.82465124982406e+001,6.04637542077447e+000
3.06196343369060e-001	1.82422710009019e+001,6.06785738473644e+000
3.06902198839108e-001	1.82380308479514e+001,6.08938273583750e+000
3.07609681474063e-001	1.82337919847260e+001,6.11095157528266e+000
3.08318795024927e-001	1.82295543564774e+001,6.13256400490665e+000
3.09029543251351e-001	1.82253179082512e+001,6.15422012710200e+000
3.09741929921650e-001	1.82210825848827e+001,6.17592004482080e+000
3.10455958812827e-001	1.82168483310789e+001,6.19766386162426e+000
3.11171633710593e-001	1.82126150913358e+001,6.21945168163251e+000
3.11888958409385e-001	1.82083828099300e+001,6.24128360952434e+000
3.12607936712387e-001	1.82041514310746e+001,6.26315975063206e+000
3.13328572431550e-001	1.81999208987011e+001,6.28508021081812e+000
3.14050869387613e-001	1.81956911566035e+001,6.30704509654004e+000
3.14774831410123e-001	1.81914621483812e+001,6.32905451484961e+000
3.15500462337454e-001	1.81872338174832e+001,6.35110857339783e+000
3.16227766016829e-001	1.81830061071877e+001,6.37320738043574e+000
3.16956746304340e-001	1.81787789605144e+001,6.39535104475513e+000
3.17687407064968e-001	1.81745523204290e+001,6.41753967582431e+000
3.18419752172604e-001	1.81703261296260e+001,6.43977338364170e+000
3.19153785510067e-001	1.81661003306894e+001,6.46205227886479e+000
3.19889510969131e-001	1.81618748659632e+001,6.48437647268820e+000
3.20626932450538e-001	1.81576496776695e+001,6.50674607696251e+000
3.21366053864023e-001	1.81534247078141e+001,6.52916120410848e+000
3.22106879128334e-001	1.81491998982856e+001,6.55162196719582e+000
3.22849412171255e-001	1.81449751907234e+001,6.57412847985160e+000
3.23593656929619e-001	1.81407505266524e+001,6.59668085635923e+000
3.24339617349340e-001	1.81365258474088e+001,6.61927921159877e+000
3.25087297385425e-001	1.81323010941406e+001,6.64192366105618e+000
3.25836701002000e-001	1.81280762078250e+001,6.66461432084563e+000
3.26587832172327e-001	1.81238511292431e+001,6.68735130767187e+000
3.27340694878829e-001	1.81196257990991e+001,6.71013473893933e+000
3.28095293113110e-001	1.81154001577814e+001,6.73296473256183e+000
3.28851630875974e-001	1.81111741456250e+001,6.75584140717778e+000
3.29609712177449e-001	1.81069477027166e+001,6.77876488198862e+000
3.30369541036805e-001	1.81027207690192e+001,6.80173527686294e+000
3.31131121482582e-001	1.80984932842862e+001,6.82475271227255e+000
3.31894457552601e-001	1.80942651881224e+001,6.84781730933861e+000
3.32659553293995e-001	1.80900364199669e+001,6.87092918982216e+000
3.33426412763226e-001	1.80858069190539e+001,6.89408847610288e+000
3.34195040026105e-001	1.80815766244661e+001,6.91729529120685e+000
3.34965439157818e-001	1.80773454751091e+001,6.94054975879852e+000
3.35737614242945e-001	1.80731134097520e+001,6.96385200321299e+000
3.36511569375481e-001	1.80688803669219e+001,6.98720214938247e+000
3.37287308658859e-001	1.80646462850256e+001,7.01060032291972e+000
3.38064836205972e-001	1.80604111022765e+001,7.03404665006579e+000
3.38844156139193e-001	1.80561747567698e+001,7.05754125777061e+000
3.39625272590399e-001	1.80519371863285e+001,7.08108427354052e+000
3.40408189700991e-001	1.80476983286886e+001,7.10467582561311e+000
3.41192911621919e-001	1.80434581213939e+001,7.12831604287226e+000
3.41979442513699e-001	1.80392165017900e+001,7.15200505482716e+000
3.42767786546440e-001	1.80349734071239e+001,7.17574299171856e+000
3.43557947899865e-001	1.80307287743833e+001,7.19952998437748e+000
3.44349930763328e-001	1.80264825404010e+001,7.22336616431592e+000
3.45143739335846e-001	1.80222346418919e+001,7.24725166375295e+000
3.45939377826112e-001	1.80179850153547e+001,7.27118661555024e+000
3.46736850452521e-001	1.80137335971476e+001,7.29517115325834e+000
3.47536161443196e-001	1.80094803234435e+001,7.31920541110461e+000
3.48337315036002e-001	1.80052251302233e+001,7.34328952396368e+000
3.49140315478576e-001	1.80009679533549e+001,7.36742362744949e+000
3.49945167028347e-001	1.79967087284736e+001,7.39160785780010e+000
3.50751873952558e-001	1.79924473910821e+001,7.41584235196813e+000
3.51560440528288e-001	1.79881838764892e+001,7.44012724759180e+000
3.52370871042477e-001	1.79839181198479e+001,7.46446268299072e+000
3.53183169791946e-001	1.79796500561499e+001,7.48884879719897e+000
3.53997341083424e-001	1.79753796201981e+001,7.51328572992377e+000
3.54813389233565e-001	1.79711067466371e+001,7.53777362158280e+000
3.55631318568975e-001	1.79668313699369e+001,7.56231261328762e+000
3.56451133426234e-001	1.79625534243943e+001,7.58690284685659e+000
3.57272838151918e-001	1.79582728441304e+001,7.61154446480146e+000
3.58096437102625e-001	1.79539895631091e+001,7.63623761035717e+000
3.58921934644994e-001	1.79497035151272e+001,7.66098242746709e+000
3.59749335155731e-001	1.79454146337991e+001,7.68577906078728e+000
3.60578643021632e-001	1.79411228525896e+001,7.71062765569407e+000
3.61409862639602e-001	1.79368281047443e+001,7.73552835824794e+000
3.62242998416688e-001	1.79325303233842e+001,7.76048131526724e+000
3.63078054770090e-001	1.79282294414673e+001,7.78548667430461e+000
3.63915036127196e-001	1.79239253917403e+001,7.81054458359894e+000
3.64753946925597e-001	1.79196181067884e+001,7.83565519212294e+000
3.65594791613114e-001	1.79153075190662e+001,7.86081864962446e+000
3.66437574647822e-001	1.79109935608164e+001,7.88603510653691e+000
3.67282300498073e-001	1.79066761641193e+001,7.91130471405633e+000
3.68128973642520e-001	1.79023552609057e+001,7.93662762411517e+000
3.68977598570139e-001	1.78980307828840e+001,7.96200398935475e+000
3.69828179780255e-001	1.78937026616930e+001,7.98743396325328e+000
3.70680721782565e-001	1.78893708286735e+001,8.01291769992649e+000
3.71535229097161e-001	1.78850352150789e+001,8.03845535430120e+000
3.72391706254557e-001	1.78806957519757e+001,8.06404708206066e+000
3.73250157795709e-001	1.78763523702445e+001,8.08969303961722e+000
3.74110588272042e-001	1.78720050006145e+001,8.11539338416976e+000
3.74973002245472e-001	1.78676535736169e+001,8.14114827364974e+000
3.75837404288433e-001	1.78632980196640e+001,8.16695786681159e+000
3.76703798983897e-001	1.78589382689206e+001,8.19282232309646e+000
3.77572190925404e-001	1.78545742514529e+001,8.21874180279576e+000
3.78442584717082e-001	1.78502058970881e+001,8.24471646690510e+000
3.79314984973670e-001	1.78458331355369e+001,8.27074647724677e+000
3.80189396320549e-001	1.78414558963126e+001,8.29683199641022e+000
3.81065823393761e-001	1.78370741087867e+001,8.32297318779065e+000
3.81944270840035e-001	1.78326877021094e+001,8.34917021552292e+000
3.82824743316811e-001	1.78282966053109e+001,8.37542324457924e+000
3.83707245492267e-001	1.78239007471836e+001,8.40173244067134e+000
3.84591782045341e-001	1.78195000564116e+001,8.42809797035537e+000
3.85478357665760e-001	1.78150944615031e+001,8.45452000099545e+000
3.86366977054057e-001	1.78106838907337e+001,8.48099870070301e+000
3.87257644921605e-001	1.78062682722604e+001,8.50753423842906e+000
3.88150365990636e-001	1.78018475340696e+001,8.53412678395113e+000
3.89045144994268e-001	1.77974216039479e+001,8.56077650783923e+000
3.89941986676531e-001	1.77929904095127e+001,8.58748358146334e+000
3.90840895792390e-001	1.77885538782166e+001,8.61424817703896e+000
3.91741877107771e-001	1.77841119373454e+001,8.64107046759982e+000
3.92644935399587e-001	1.77796645140241e+001,8.66795062701726e+000
3.93550075455765e-001	1.77752115351565e+001,8.69488882996126e+000
3.94457302075266e-001	1.77707529275055e+001,8.72188525194800e+000
3.95366620068115e-001	1.77662886176658e+001,8.74894006934390e+000
3.96278034255427e-001	1.77618185320515e+001,8.77605345935027e+000
3.97191549469427e-001	1.77573425968770e+001,8.80322559998044e+000
3.98107170553484e-001	1.77528607382519e+001,8.83045667016741e+000
3.99024902362129e-001	1.77483728820412e+001,8.85774684963291e+000
3.99944749761084e-001	1.77438789539480e+001,8.88509631895419e+000
4.00866717627290e-001	1.77393788795451e+001,8.91250525961093e+000
4.01790810848927e-001	1.77348725841761e+001,8.93997385389350e+000
4.02717034325446e-001	1.77303599930511e+001,8.96750228500549e+000
4.03645392967592e-001	1.77258410311920e+001,8.99509073699657e+000
4.04575891697429e-001	1.77213156234232e+001,9.02273939476992e+000
4.05508535448370e-001	1.77167836944151e+001,9.05044844412573e+000
4.06443329165199e-001	1.77122451686927e+001,9.07821807177976e+000
4.07380277804099e-001	1.77076999705321e+001,9.10604846525249e+000
4.08319386332679e-001	1.77031480241056e+001,9.13393981302590e+000
4.09260659729997e-001	1.76985892533935e+001,9.16189230446390e+000
4.10204102986593e-001	1.76940235821507e+001,9.18990612976876e+000
4.11149721104508e-001	1.76894509340312e+001,9.21798148012776e+000
4.12097519097316e-001	1.76848712324665e+001,9.24611854757782e+000
4.13047501990147e-001	1.76802844007050e+001,9.27431752504675e+000
4.13999674819716e-001	1.76756903618488e+001,9.30257860642954e+000
4.14954042634349e-001	1.76710890388255e+001,9.33090198653451e+000
4.15910610494008e-001	1.76664803543554e+001,9.35928786102989e+000
4.16869383470321e-001	1.76618642310044e+001,9.38773642657053e+000
4.17830366646608e-001	1.76572405911658e+001,9.41624788073027e+000
4.18793565117904e-001	1.76526093570427e+001,9.44482242199590e+000
4.19758983990993e-001	1.76479704506604e+001,9.47346024978923e+000
4.20726628384430e-001	1.76433237938749e+001,9.50216156449078e+000
4.21696503428568e-001	1.76386693083673e+001,9.53092656742897e+000
4.22668614265588e-001	1.76340069156562e+001,9.55975546089635e+000
4.23642966049527e-001	1.76293365370361e+001,9.58864844809104e+000
4.24619563946298e-001	1.76246580936813e+001,9.61760573323050e+000
4.25598413133728e-001	1.76199715065252e+001,9.64662752142609e+000
4.26579518801578e-001	1.76152766964071e+001,9.67571401885785e+000
4.27562886151571e-001	1.76105735838870e+001,9.70486543255157e+000
4.28548520397425e-001	1.76058620894504e+001,9.73408197064285e+000
4.29536426764872e-001	1.76011421333294e+001,9.76336384215301e+000
4.30526610491696e-001	1.75964136356100e+001,9.79271125712883e+000
4.31519076827750e-001	1.75916765162046e+001,9.82212442661580e+000
4.32513831034994e-001	1.75869306948246e+001,9.85160356262606e+000
4.33510878387514e-001	1.75821760910259e+001,9.88114887820129e+000
4.34510224171556e-001	1.75774126241835e+001,9.91076058738752e+000
4.35511873685553e-001	1.75726402134604e+001,9.94043890520186e+000
4.36515832240151e-001	1.75678587779188e+001,9.97018404776074e+000
4.37522105158237e-001	1.75630682363488e+001,9.99999623210086e+000
4.38530697774970e-001	1.75582685074215e+001,1.00298756763406e+001
4.39541615437809e-001	1.75534595096098e+001,1.00598225996358e+001
4.40554863506538e-001	1.75486411612374e+001,1.00898372221733e+001
4.41570447353297e-001	1.75438133803983e+001,1.01199197651508e+001
4.42588372362611e-001	1.75389760850362e+001,1.01500704508221e+001
4.43608643931417e-001	1.75341291929248e+001,1.01802895025176e+001
4.44631267469093e-001	1.75292726216430e+001,1.02105771446014e+001
4.45656248397487e-001	1.75244062885999e+001,1.02409336025096e+001
4.46683592150947e-001	1.75195301110175e+001,1.02713591027291e+001
4.47713304176346e-001	1.75146440059571e+001,1.03018538728463e+001
4.48745389933116e-001	1.75097478902794e+001,1.03324181414887e+001
4.49779854893272e-001	1.75048416806695e+001,1.03630521383908e+001
4.50816704541444e-001	1.74999252936547e+001,1.03937560943787e+001
4.51855944374906e-001	1.74949986455625e+001,1.04245302413588e+001
4.52897579903604e-001	1.74900616525482e+001,1.04553748123321e+001
4.53941616650187e-001	1.74851142305885e+001,1.04862900414322e+001
4.54988060150032e-001	1.74801562954885e+001,1.05172761638712e+001
4.56036915951280e-001	1.74751877628411e+001,1.05483334159627e+001
4.57088189614858e-001	1.74702085481337e+001,1.05794620352298e+001
4.58141886714517e-001	1.74652185665873e+001,1.06106622602081e+001
4.59198012836852e-001	1.74602177333071e+001,1.06419343306369e+001
4.60256573581339e-001	1.74552059631916e+001,1.06732784873851e+001
4.61317574560363e-001	1.74501831709559e+001,1.07046949724224e+001
4.62381021399243e-001	1.74451492711737e+001,1.07361840289433e+001
4.63446919736271e-001	1.74401041782327e+001,1.07677459012839e+001
4.64515275222732e-001	1.74350478062806e+001,1.07993808348511e+001
4.65586093522942e-001	1.74299800693517e+001,1.08310890763275e+001
4.66659380314271e-001	1.74249008812941e+001,1.08628708735260e+001
4.67735141287181e-001	1.74198101557533e+001,1.08947264754321e+001
4.68813382145248e-001	1.74147078062177e+001,1.09266561322464e+001
4.69894108605198e-001	1.74095937460041e+001,1.09586600953528e+001
4.70977326396935e-001	1.74044678882301e+001,1.09907386173213e+001
4.72063041263573e-001	1.73993301458500e+001,1.10228919519395e+001
4.73151258961463e-001	1.73941804316213e+001,1.10551203541749e+001
4.74241985260227e-001	1.73890186581751e+001,1.10874240803033e+001
4.75335225942787e-001	1.73838447379071e+001,1.11198033877090e+001
4.76430986805398e-001	1.73786585830845e+001,1.11522585350945e+001
4.77529273657673e-001	1.73734601057623e+001,1.11847897823712e+001
4.78630092322620e-001	1.73682492178390e+001,1.12173973906808e+001
