Freq.	V(vout)/(I(Itest)-I(RL))
2.63633138582532e-002	6.65020009048540e-003,6.54395031946998e-002
2.64240875732189e-002	6.48384291698177e-003,6.56498514941810e-002
2.64850013860664e-002	6.31679195184014e-003,6.58611057576070e-002
2.65460556197548e-002	6.14904476215083e-003,6.60732710752168e-002
2.66072505979875e-002	5.98059891208258e-003,6.62863525705498e-002
2.66685866452142e-002	5.81145196287117e-003,6.65003554004024e-002
2.67300640866325e-002	5.64160147319694e-003,6.67152847559861e-002
2.67916832481897e-002	5.47104499867032e-003,6.69311458612458e-002
2.68534444565845e-002	5.29978009253243e-003,6.71479439750896e-002
2.69153480392685e-002	5.12780430547919e-003,6.73656843907773e-002
2.69773943244486e-002	4.95511518560031e-003,6.75843724356916e-002
2.70395836410878e-002	4.78171027876175e-003,6.78040134724993e-002
2.71019163189078e-002	4.60758712851883e-003,6.80246128988658e-002
2.71643926883902e-002	4.43274327615085e-003,6.82461761474490e-002
2.72270130807785e-002	4.25717626096949e-003,6.84687086869187e-002
2.72897778280798e-002	4.08088362022463e-003,6.86922160215282e-002
2.73526872630665e-002	3.90386288927411e-003,6.89167036916252e-002
2.74157417192782e-002	3.72611160170096e-003,6.91421772739724e-002
2.74789415310233e-002	3.54762728926310e-003,6.93686423814727e-002
2.75422870333810e-002	3.36840748225892e-003,6.95961046643307e-002
2.76057785622028e-002	3.18844970939859e-003,6.98245698095143e-002
2.76694164541145e-002	3.00775149803531e-003,7.00540435414332e-002
2.77332010465178e-002	2.82631037421765e-003,7.02845316220324e-002
2.77971326775922e-002	2.64412386273882e-003,7.05160398508360e-002
2.78612116862970e-002	2.46118948741525e-003,7.07485740657740e-002
2.79254384123727e-002	2.27750477109511e-003,7.09821401430972e-002
2.79898131963430e-002	2.09306723563563e-003,7.12167439971858e-002
2.80543363795165e-002	1.90787440235729e-003,7.14523915819548e-002
2.81190083039887e-002	1.72192379186171e-003,7.16890888900946e-002
2.81838293126439e-002	1.53521292420552e-003,7.19268419535623e-002
2.82487997491564e-002	1.34773931917360e-003,7.21656568443011e-002
2.83139199579931e-002	1.15950049618026e-003,7.24055396738452e-002
2.83791902844149e-002	9.70493974578479e-004,7.26464965941044e-002
2.84446110744785e-002	7.80717273790059e-004,7.28885337977763e-002
2.85101826750384e-002	5.90167913136706e-004,7.31316575174899e-002
2.85759054337488e-002	3.98843412452788e-004,7.33758740278117e-002
2.86417796990651e-002	2.06741291808943e-004,7.36211896440695e-002
2.87078058202462e-002	1.38590718357149e-005,7.38676107233020e-002
2.87739841473560e-002	-1.79805726136909e-004,7.41151436645467e-002
2.88403150312653e-002	-3.74255580014395e-004,7.43637949088645e-002
2.89067988236540e-002	-5.69492966769292e-004,7.46135709397158e-002
2.89734358770125e-002	-7.65520362196238e-004,7.48644782835844e-002
2.90402265446438e-002	-9.62340241025181e-004,7.51165235093907e-002
2.91071711806653e-002	-1.15995507640469e-003,7.53697132300148e-002
2.91742701400109e-002	-1.35836734002279e-003,7.56240541017344e-002
2.92415237784326e-002	-1.55757950192759e-003,7.58795528244680e-002
2.93089324525025e-002	-1.75759403023311e-003,7.61362161426972e-002
2.93764965196146e-002	-1.95841339113711e-003,7.63940508450589e-002
2.94442163379869e-002	-2.16004004859334e-003,7.66530637652486e-002
2.95120922666631e-002	-2.36247646423409e-003,7.69132617820361e-002
2.95801246655147e-002	-2.56572509722051e-003,7.71746518195075e-002
2.96483138952427e-002	-2.76978840406213e-003,7.74372408474045e-002
2.97166603173795e-002	-2.97466883839592e-003,7.77010358815819e-002
2.97851642942911e-002	-3.18036885080629e-003,7.79660439844046e-002
2.98538261891788e-002	-3.38689088881144e-003,7.82322722644212e-002
2.99226463660811e-002	-3.59423739645062e-003,7.84997278775167e-002
2.99916251898757e-002	-3.80241081417106e-003,7.87684180270138e-002
3.00607630262815e-002	-4.01141357888731e-003,7.90383499631017e-002
3.01300602418604e-002	-4.22124812339519e-003,7.93095309845733e-002
3.01995172040194e-002	-4.43191687649167e-003,7.95819684379911e-002
3.02691342810123e-002	-4.64342226252936e-003,7.98556697189978e-002
3.03389118419419e-002	-4.85576670142308e-003,8.01306422718606e-002
3.04088502567620e-002	-5.06895260858426e-003,8.04068935893899e-002
3.04789498962790e-002	-5.28298239413535e-003,8.06844312151802e-002
3.05492111321543e-002	-5.49785846336102e-003,8.09632627417968e-002
3.06196343369060e-002	-5.71358321618748e-003,8.12433958121273e-002
3.06902198839108e-002	-5.93015904685433e-003,8.15248381200701e-002
3.07609681474063e-002	-6.14758834409433e-003,8.18075974096673e-002
3.08318795024927e-002	-6.36587349047919e-003,8.20916814767261e-002
3.09029543251351e-002	-6.58501686244051e-003,8.23770981685073e-002
3.09741929921650e-002	-6.80502083003101e-003,8.26638553840327e-002
3.10455958812827e-002	-7.02588775663530e-003,8.29519610746461e-002
3.11171633710593e-002	-7.24761999880172e-003,8.32414232441532e-002
3.11888958409385e-002	-7.47021990594650e-003,8.35322499494178e-002
3.12607936712387e-002	-7.69368982005468e-003,8.38244493008075e-002
3.13328572431550e-002	-7.91803207573214e-003,8.41180294617116e-002
3.14050869387613e-002	-8.14324899951448e-003,8.44129986502245e-002
3.14774831410123e-002	-8.36934291001799e-003,8.47093651383019e-002
3.15500462337454e-002	-8.59631611753602e-003,8.50071372525403e-002
3.16227766016829e-002	-8.82417092356414e-003,8.53063233753234e-002
3.16956746304340e-002	-9.05290962099921e-003,8.56069319436442e-002
3.17687407064968e-002	-9.28253449350700e-003,8.59089714505842e-002
3.18419752172604e-002	-9.51304781533007e-003,8.62124504456163e-002
3.19153785510067e-002	-9.74445185111096e-003,8.65173775345867e-002
3.19889510969131e-002	-9.97674885564098e-003,8.68237613798901e-002
3.20626932450538e-002	-1.02099410733447e-002,8.71316107017684e-002
3.21366053864023e-002	-1.04440307382451e-002,8.74409342778607e-002
3.22106879128334e-002	-1.06790200735907e-002,8.77517409437500e-002
3.22849412171255e-002	-1.09149112915149e-002,8.80640395936149e-002
3.23593656929619e-002	-1.11517065928824e-002,8.83778391800894e-002
3.24339617349340e-002	-1.13894081666818e-002,8.86931487156401e-002
3.25087297385425e-002	-1.16280181902244e-002,8.90099772713409e-002
3.25836701002000e-002	-1.18675388282623e-002,8.93283339791731e-002
3.26587832172327e-002	-1.21079722331660e-002,8.96482280306718e-002
3.27340694878829e-002	-1.23493205442707e-002,8.99696686785559e-002
3.28095293113110e-002	-1.25915858877315e-002,9.02926652365025e-002
3.28851630875974e-002	-1.28347703761115e-002,9.06172270797538e-002
3.29609712177448e-002	-1.30788761082075e-002,9.09433636451130e-002
3.30369541036805e-002	-1.33239051683496e-002,9.12710844324477e-002
3.31131121482582e-002	-1.35698596265606e-002,9.16003990035107e-002
3.31894457552601e-002	-1.38167415377830e-002,9.19313169836694e-002
3.32659553293995e-002	-1.40645529417529e-002,9.22638480617018e-002
3.33426412763225e-002	-1.43132958626389e-002,9.25980019900861e-002
3.34195040026105e-002	-1.45629723085493e-002,9.29337885859036e-002
3.34965439157818e-002	-1.48135842713488e-002,9.32712177307383e-002
3.35737614242945e-002	-1.50651337261102e-002,9.36102993715185e-002
3.36511569375481e-002	-1.53176226308206e-002,9.39510435207505e-002
3.37287308658859e-002	-1.55710529260569e-002,9.42934602567546e-002
3.38064836205972e-002	-1.58254265345041e-002,9.46375597244049e-002
3.38844156139193e-002	-1.60807453607005e-002,9.49833521350559e-002
3.39625272590399e-002	-1.63370112904230e-002,9.53308477677127e-002
3.40408189700991e-002	-1.65942261904497e-002,9.56800569689053e-002
3.41192911621919e-002	-1.68523919081218e-002,9.60309901532454e-002
3.41979442513699e-002	-1.71115102709335e-002,9.63836578038441e-002
3.42767786546440e-002	-1.73715830860955e-002,9.67380704726903e-002
3.43557947899865e-002	-1.76326121400852e-002,9.70942387814078e-002
3.44349930763328e-002	-1.78945991982884e-002,9.74521734211029e-002
3.45143739335846e-002	-1.81575460045377e-002,9.78118851532758e-002
3.45939377826112e-002	-1.84214542805689e-002,9.81733848102839e-002
3.46736850452521e-002	-1.86863257258478e-002,9.85366832950278e-002
3.47536161443195e-002	-1.89521620166108e-002,9.89017915830102e-002
3.48337315036001e-002	-1.92189648060957e-002,9.92687207204915e-002
3.49140315478576e-002	-1.94867357233956e-002,9.96374818272899e-002
3.49945167028347e-002	-1.97554763735105e-002,1.00008086095258e-001
3.50751873952557e-002	-2.00251883364964e-002,1.00380544790261e-001
3.51560440528288e-002	-2.02958731672996e-002,1.00754869251308e-001
3.52370871042477e-002	-2.05675323948454e-002,1.01131070892501e-001
3.53183169791946e-002	-2.08401675221168e-002,1.01509161201639e-001
3.53997341083424e-002	-2.11137800250567e-002,1.01889151742519e-001
3.54813389233565e-002	-2.13883713524689e-002,1.02271054154065e-001
3.55631318568975e-002	-2.16639429253140e-002,1.02654880151430e-001
3.56451133426233e-002	-2.19404961361778e-002,1.03040641526449e-001
3.57272838151918e-002	-2.22180323489496e-002,1.03428350147392e-001
3.58096437102625e-002	-2.24965528979696e-002,1.03818017960507e-001
3.58921934644994e-002	-2.27760590876416e-002,1.04209656989876e-001
3.59749335155731e-002	-2.30565521918713e-002,1.04603279337964e-001
3.60578643021631e-002	-2.33380334536474e-002,1.04998897185603e-001
3.61409862639602e-002	-2.36205040840970e-002,1.05396522793690e-001
3.62242998416688e-002	-2.39039652622943e-002,1.05796168502456e-001
3.63078054770090e-002	-2.41884181344699e-002,1.06197846732445e-001
3.63915036127196e-002	-2.44738638135165e-002,1.06601569984846e-001
3.64753946925597e-002	-2.47603033782675e-002,1.07007350842328e-001
3.65594791613114e-002	-2.50477378730079e-002,1.07415201968981e-001
3.66437574647822e-002	-2.53361683068230e-002,1.07825136111152e-001
3.67282300498073e-002	-2.56255956529160e-002,1.08237166097849e-001
3.68128973642520e-002	-2.59160208480937e-002,1.08651304841108e-001
3.68977598570139e-002	-2.62074447921058e-002,1.09067565336315e-001
3.69828179780255e-002	-2.64998683467148e-002,1.09485960663741e-001
3.70680721782565e-002	-2.67932923355690e-002,1.09906503987263e-001
3.71535229097161e-002	-2.70877175430565e-002,1.10329208556316e-001
3.72391706254557e-002	-2.73831447138117e-002,1.10754087705955e-001
3.73250157795709e-002	-2.76795745522601e-002,1.11181154856475e-001
3.74110588272042e-002	-2.79770077213987e-002,1.11610423515792e-001
3.74973002245472e-002	-2.82754448426046e-002,1.12041907277911e-001
3.75837404288433e-002	-2.85748864945826e-002,1.12475619824956e-001
3.76703798983897e-002	-2.88753332130441e-002,1.12911574926127e-001
3.77572190925404e-002	-2.91767854893156e-002,1.13349786440316e-001
3.78442584717082e-002	-2.94792437703715e-002,1.13790268314230e-001
3.79314984973670e-002	-2.97827084575697e-002,1.14233034584471e-001
3.80189396320549e-002	-3.00871799060655e-002,1.14678099377634e-001
3.81065823393761e-002	-3.03926584239624e-002,1.15125476910719e-001
3.81944270840035e-002	-3.06991442717292e-002,1.15575181491421e-001
3.82824743316811e-002	-3.10066376612278e-002,1.16027227518934e-001
3.83707245492267e-002	-3.13151387549289e-002,1.16481629484441e-001
3.84591782045342e-002	-3.16246476651757e-002,1.16938401971634e-001
3.85478357665760e-002	-3.19351644533727e-002,1.17397559656799e-001
3.86366977054057e-002	-3.22466891291655e-002,1.17859117309634e-001
3.87257644921605e-002	-3.25592216495051e-002,1.18323089793806e-001
3.88150365990636e-002	-3.28727619178866e-002,1.18789492067422e-001
3.89045144994268e-002	-3.31873097834587e-002,1.19258339183375e-001
3.89941986676531e-002	-3.35028650401766e-002,1.19729646289876e-001
3.90840895792390e-002	-3.38194274259253e-002,1.20203428631067e-001
3.91741877107771e-002	-3.41369966216138e-002,1.20679701547382e-001
3.92644935399587e-002	-3.44555722502181e-002,1.21158480476194e-001
3.93550075455765e-002	-3.47751538759357e-002,1.21639780952262e-001
3.94457302075266e-002	-3.50957410034237e-002,1.22123618607653e-001
3.95366620068115e-002	-3.54173330763457e-002,1.22610009173724e-001
3.96278034255427e-002	-3.57399294771747e-002,1.23098968479441e-001
3.97191549469428e-002	-3.60635295254394e-002,1.23590512454356e-001
3.98107170553485e-002	-3.63881324773466e-002,1.24084657126963e-001
3.99024902362129e-002	-3.67137375246116e-002,1.24581418626176e-001
3.99944749761085e-002	-3.70403437933265e-002,1.25080813181948e-001
4.00866717627290e-002	-3.73679503431258e-002,1.25582857125330e-001
4.01790810848927e-002	-3.76965561660398e-002,1.26087566889233e-001
4.02717034325446e-002	-3.80261601856083e-002,1.26594959008777e-001
4.03645392967592e-002	-3.83567612558001e-002,1.27105050121409e-001
4.04575891697430e-002	-3.86883581596234e-002,1.27617856968857e-001
4.05508535448371e-002	-3.90209496086945e-002,1.28133396395313e-001
4.06443329165200e-002	-3.93545342415596e-002,1.28651685349971e-001
4.07380277804099e-002	-3.96891106229690e-002,1.29172740886200e-001
4.08319386332679e-002	-4.00246772424357e-002,1.29696580163096e-001
4.09260659729997e-002	-4.03612325136270e-002,1.30223220444444e-001
4.10204102986593e-002	-4.06987747725179e-002,1.30752679101106e-001
4.11149721104509e-002	-4.10373022769124e-002,1.31284973609877e-001
4.12097519097317e-002	-4.13768132048389e-002,1.31820121554824e-001
4.13047501990148e-002	-4.17173056535219e-002,1.32358140627530e-001
4.13999674819717e-002	-4.20587776384012e-002,1.32899048627043e-001
4.14954042634349e-002	-4.24012270913127e-002,1.33442863461729e-001
4.15910610494008e-002	-4.27446518599873e-002,1.33989603148096e-001
4.16869383470322e-002	-4.30890497062980e-002,1.34539285812388e-001
4.17830366646608e-002	-4.34344183053873e-002,1.35091929690152e-001
4.18793565117904e-002	-4.37807552439018e-002,1.35647553128030e-001
4.19758983990994e-002	-4.41280580193748e-002,1.36206174582226e-001
4.20726628384430e-002	-4.44763240381439e-002,1.36767812621348e-001
4.21696503428568e-002	-4.48255506148471e-002,1.37332485924522e-001
4.22668614265589e-002	-4.51757349705786e-002,1.37900213283146e-001
4.23642966049527e-002	-4.55268742315313e-002,1.38471013601404e-001
4.24619563946299e-002	-4.58789654278746e-002,1.39044905896179e-001
4.25598413133729e-002	-4.62320054923914e-002,1.39621909297311e-001
4.26579518801578e-002	-4.65859912587938e-002,1.40202043048786e-001
4.27562886151572e-002	-4.69409194606223e-002,1.40785326508411e-001
4.28548520397425e-002	-4.72967867294391e-002,1.41371779149184e-001
4.29536426764873e-002	-4.76535895940159e-002,1.41961420557915e-001
4.30526610491696e-002	-4.80113244782757e-002,1.42554270437662e-001
4.31519076827751e-002	-4.83699877000126e-002,1.43150348606928e-001
4.32513831034994e-002	-4.87295754694384e-002,1.43749675000504e-001
4.33510878387514e-002	-4.90900838877985e-002,1.44352269669323e-001
4.34510224171557e-002	-4.94515089455618e-002,1.44958152781414e-001
4.35511873685554e-002	-4.98138465209824e-002,1.45567344622417e-001
4.36515832240151e-002	-5.01770923786830e-002,1.46179865595132e-001
4.37522105158237e-002	-5.05412421679196e-002,1.46795736220526e-001
4.38530697774971e-002	-5.09062914210196e-002,1.47414977137887e-001
4.39541615437809e-002	-5.12722355518456e-002,1.48037609104985e-001
4.40554863506538e-002	-5.16390698538872e-002,1.48663652999250e-001
4.41570447353297e-002	-5.20067894989639e-002,1.49293129817048e-001
4.42588372362611e-002	-5.23753895353657e-002,1.49926060674325e-001
4.43608643931417e-002	-5.27448648862217e-002,1.50562466807170e-001
4.44631267469093e-002	-5.31152103476916e-002,1.51202369572104e-001
4.45656248397488e-002	-5.34864205872950e-002,1.51845790446219e-001
4.46683592150947e-002	-5.38584901422512e-002,1.52492751027343e-001
4.47713304176347e-002	-5.42314134174995e-002,1.53143273034928e-001
4.48745389933116e-002	-5.46051846841923e-002,1.53797378309430e-001
4.49779854893272e-002	-5.49797980776595e-002,1.54455088813238e-001
4.50816704541444e-002	-5.53552475955842e-002,1.55116426630917e-001
4.51855944374906e-002	-5.57315270963248e-002,1.55781413969164e-001
4.52897579903605e-002	-5.61086302970239e-002,1.56450073156769e-001
4.53941616650187e-002	-5.64865507713602e-002,1.57122426646260e-001
4.54988060150032e-002	-5.68652819483458e-002,1.57798497011571e-001
4.56036915951280e-002	-5.72448171094461e-002,1.58478306951709e-001
4.57088189614859e-002	-5.76251493877663e-002,1.59161879286891e-001
4.58141886714517e-002	-5.80062717649902e-002,1.59849236962358e-001
4.59198012836852e-002	-5.83881770699684e-002,1.60540403047001e-001
4.60256573581340e-002	-5.87708579767053e-002,1.61235400732770e-001
4.61317574560363e-002	-5.91543070022672e-002,1.61934253335961e-001
4.62381021399244e-002	-5.95385165045139e-002,1.62636984297202e-001
4.63446919736271e-002	-5.99234786802868e-002,1.63343617181201e-001
4.64515275222733e-002	-6.03091855631656e-002,1.64054175676979e-001
4.65586093522942e-002	-6.06956290213577e-002,1.64768683598307e-001
4.66659380314272e-002	-6.10828007555507e-002,1.65487164883416e-001
4.67735141287181e-002	-6.14706922968503e-002,1.66209643594879e-001
4.68813382145248e-002	-6.18592950045345e-002,1.66936143920083e-001
4.69894108605198e-002	-6.22486000637101e-002,1.67666690171161e-001
4.70977326396936e-002	-6.26385984832833e-002,1.68401306784777e-001
4.72063041263573e-002	-6.30292810932720e-002,1.69140018323269e-001
4.73151258961463e-002	-6.34206385433206e-002,1.69882849472199e-001
4.74241985260227e-002	-6.38126612995232e-002,1.70629825043091e-001
4.75335225942788e-002	-6.42053396428217e-002,1.71380969971195e-001
4.76430986805398e-002	-6.45986636659702e-002,1.72136309317072e-001
